item_cd,item_name,itemnm,count,amount,quantity
2486603018,フルセイル　エアストリームＩ,,6,3024,8
2486619017,フルセイル　セッションイージ,フルセイル_セッションイージーＩＰＡ_３５５ｍｌ_缶,5,2506,7
2486622018,フルセイル　アトマイザーイン,,7,3492,9
3043700103319,マム　グラン　コルドン　７５,マム　グラン　コルドン　７５０ｍｌ,1,4580,1
3047100093973,ディタ　　　　　　２００ｍｌ,ディタ_ライチタイニー_２００ｍｌ,1,686,1
3058080088873,パトリアッシュシャルドネブリ,ＰＡＴ　シャルドネ　ブリュット　７５０ｍｌ,14,17218,15
3104691012063,ルジェ　クレーム　ド　カシス,ルジェ_クレームドカシス_７００ｍｌ,6,8748,6
3104691012209,ルジェ　カシス　２００ｍｌ,ルジェ_クレームドカシスベビー_２００ｍｌ,7,4746,7
3104691023205,ルジェ　ストロベリー２００ｍ,ルジェ_クレームドストロベリーベビー_２００ｍｌ,1,678,1
3105714050550,ジョエルロブション　ルージュ,ジョエル・ロブション・ルージュ_７５０ｍｌ,4,9120,4
3105717850133,ロブション　ソーヴィニヨンブ,ＰＪエネ　ショエルＲ　ソーヴィニヨンブラン　７５０,3,5640,3
3120581453594,シャブリ・アンリ・ド・バエザ,シャブリアンリ・ド・バエザ,7,13860,7
3185370000021,モエアンペリアル３７５ｍ,モエシャンドン　アンペリアル　３７５ｍｌ,2,6560,2
3185370000335,モエエシャンドン７５０ｍｌ,モエ　ブリュットアンペリアル　７５０ｍｌ,5,31080,6
3185370604403,モエアンペリアル２００,モエ・エ・シャンドン　モエ　アンペリアル２００ｍｌ,2,5550,3
3187854480138,アルザスリースリング７５０,オルシュヴィレール　アルザスリースリング７５０ｍｌ,1,1580,1
3211200991044,バロンドレスタック白７５０ｍ,カステル・バロン・ド・レスタック・ボルドー白_７５０ｍｌ,14,13002,14
3211200991075,バロンドレスタック赤７５０ｍ,カステル・バロン・ド・レスタック・ボルドー赤_７５０ｍｌ,22,18610,20
3245592555034,ジャンドルセーヌブリュ２００,ＳＶジャン・ドルセーヌブリュ　２００ｍｌ,7,4122,9
3245994098412,ＭＨＤヘネシーＶＳフラスク２,ヘネシー_ＶＳフラスク_２００ｍｌ,5,4790,5
3258470014004,シャトーベルグラーヴ７５０ｍ,シャトー・ベルグラーヴ_７５０ｍｌ,5,7900,5
3262151055750,バロン・フィリップ　カベルネ,ＢＰル・カデ　カベルネＳ０６　７５０ｍｌ,7,5786,7
3262151951373,エノテカ　アニョー・ルージュ,バロンフィリップＲ　アニョーＲ　赤　３７５ｍｌ,11,6578,11
3262151971753,ムートン・カデ・ルージュ７５,エノテカ　ムートンカデ　ルージュ７５０,4,5920,4
3262152053755,バロン・フィリップ　シャルド,ＢＰ　ル・カデ　シャルドネ０６　７５０ｍｌ,2,1596,2
3262152951372,エノテカ　アニョー・ブラン,バロンフィリップＲ　アニョーブラン白　３７５ｍｌ,5,2990,5
3262152954755,ムートン・カデ・ブラン７５０,バロンＦＲ　ムートンカデ・ブラン　７５０ｍｌ,1,1480,1
3272590049050,グラニティエール　ルージュ,レ　グラニティエール　ルージュ　７５０ｍｌ,1,998,1
3272590049074,グラニティエール　ブラン７５,レ　グラニティエール　ブラン　７５０ｍｌ,1,998,1
3337690069923,ブルゴーニュ　ピノノワール,ブシャール・ペール・エ・フィス・ブルゴーニュ・ラ・ヴィニェ_ピノ・ノワール_７５０ｍｌ,1,2880,1
3338590008753,カーヴドリュニーブルゴーニュ,カーヴドリュニーブルゴーニュ白,5,6800,5
3338590008760,カーヴドリュニーブルゴーニュ,カーヴドリュニーブルゴーニュ赤,11,14680,11
3392120000075,カルヴィソンシラーロゼ７５０,カルヴィソン　セレクシオン　シラー　ロゼ７５０ｍｌ,1,948,1
3433330073098,Ｃｈグロメル・ベレール赤,シャトー・グロメル・ベレール・ボルドー・シュペリウール,9,7320,6
3433330074538,グロメル・べレールブラン,レ・オー・ド・グロメル・べレール・ボルドー・ブラン,3,3840,3
3479210005360,シャトーグランジャン白７５０,Ｃｈグランジャン　アントゥルドゥＭ　０６　７５０,2,1920,2
3479210006169,シャトー・ク゛ランシャン赤,シャトー　グラン・ジャン　赤　瓶　７５０ｍｌ,2,2000,2
3496650000045,ＣＨクープローズ　クヴェラバ,ＣＨクープローズ　ラ　バスティード　７５０ｍｌ,1,1980,1
3500610036668,クリューズ　ブリュット７５０,クリューズ ブリュット,1,1386,1
3500610111266,ミッシェルセルヴァンブランド,ミッシェルセルヴァンブランドブ,14,12810,15
3500610115370,コート・ド・ブッフ　７５０ｍ,コート・ド・ブッフ_シラー/マルセラン_７５０ｍｌ,7,9280,8
3500610122989,ミッシェルセルヴァンボルドー,ミッシェル・セルヴァン・ボルドーブラン_７５０ｍｌ,9,8778,11
3500610122996,ミッシェルセルヴァンボルドー,Ｍ・Ｓボルドールージュ７５０,15,12768,16
3507110000014,アンブロワジー　ロゼダンジュ,シャトランデジャック・ロゼ・ダンジュ_グロロー_７５０ｍｌ,1,1150,1
3507110017562,ドメーヌ・トゥーシェ　ブリュ,ドメーヌ・トゥーシェ・ソミュール・ブリュット,6,8280,6
3525490162047,レ・グランザルブル　ロゼ３７,レグランザルブルロゼハーフ,1,648,1
3700619330693,シャンボー　マルセラン　７５,シャンボー_マルセラン_７５０ｍｌ,1,1180,1
3760001353136,シャトーダルザックボルドーＷ,シャトーダルザックボルドー（白）,1,952,1
3760001355000,シャトーダルザックボルドーＲ,シャトー・ダルザック・ボルドー・シューペリュール_７５０ｍｌ,5,7860,6
3760025671896,シャルル・デュ・ボワ　ローヌ,シャルル・デュ・ボワ・コート・デュ・ローヌ_７５０ｍｌ,2,2360,2
3760040434575,ヴィニウスＯＧシャルドネ１８,ヴィニウス_シャルドネ_１８７ｍｌ,1,338,1
3760040434841,ヴィニウスＯＧカベルネメルロ,ヴィニウス_カベルネ･ソーヴィニヨン/メルロ_１８７ｍｌ,5,1690,5
3760074240357,コートデュローヌ　サン・レジ,コート・デュ・ローヌ・サン・レジェ_グルナッシュ/カリニャン_７５０ｍｌ,1,1380,1
3760143143282,カイユス　シラーＶＶ７５０Ｍ,シュバリエＫ　シラーヴィエーユヴィーニュ赤　７５０,4,4320,4
3760143144166,カイユス　カベルネＶＶ７５０,シュヴァリエＫ　カベルネＳ　ＶＶ　赤　７５０ｍｌ,1,756,1
3760143144180,ピノノワール　キュヴェスペシ,シュヴァリエＫ　ピノＮキュヴェスペシャル白　７５０,6,9660,7
3760143146757,ロシェデュペルランシャルドネ,ロシェデュペルランシャルドネ７,9,7882,9
3760143146764,ロシェデュペルランカベルネ７,レセルバ・プリバダ_カベルネ・ソーヴィニヨン_７５０ｍｌ,13,13848,16
3770001900032,ラ・マリニエール　ミュスカデ,ラ・マリニエール・ミュスカ・デ・シュールリー_７５０ｍｌ,3,3540,3
3800097109900,ロゴダジ　ノビレ白７５０ｍｌ,リョーショク　ロゴダジ　ノビレ　シャルドネ　７５０,1,1780,1
4001486939002,マルチ・ヴィタ・ヴィーノ７５,ドクターデムース　マルチヴィタヴィーノ　７５０ｍｌ,4,3032,4
4004068110080,マドンナ　７５０ｍｌ,マドンナ・リープフラウミルヒ_リースリング/ミュラートゥルガウ_７５０ｍｌ,7,6706,7
4006542067576,ジンマーマン　ブルー７５０ｍ,ジンマーマン・グレーフ＆ミューラー_７５０ｍｌ,1,758,1
4025861000828,清酒カートン７２０ｍｌ１本用,,2,172,2
4025861000842,清酒カートン一升１本用,,1,96,1
4067700024282,イエーガーマイスターＰ２００,イエーガーマイスター_２００ｍｌ,2,1700,2
4510610000612,箱根山　純米酒　７２０ｍｌ,箱根山　純米酒　７２０ｍｌ,1,1148,1
4512704095498,リヴァータ　バローロ７５０ｍ,リバータ　バローロ赤,3,7440,3
4512704095504,リヴァータ　バルバレスコ７５,リヴァータ　バルバレスコ　赤　７５０ｍｌ,1,1680,1
4514657001014,ＪＩＮＲＯ　マッコリ　１Ｌ,眞露 ＪＩＮＮＲＯ_マッコリ_１Ｌ,34,18426,37
4514657112253,ＪＩＮＲＯ　２５°　１．８Ｌ,ＪＩＮＲＯ　２５度　ペット　限定　１．８Ｌ,115,124844,118
4515445800017,コエド　瑠璃　３５０ｍｌ,協同商事 コエド_瑠璃_３５０ｍｌ_缶,17,5035,19
4515445800048,コエド　伽羅　３５０ｍｌ,協同商事 コエド_伽羅_３５０ｍｌ_缶,6,1590,6
4515445800567,コエド　毬花　３５０ｍｌ,協同商事 コエド_毬花_３５０ｍｌ_缶,18,5830,22
4515841006020,銀河高原ビール小麦のビール３,銀河高原ビール 小麦のビール_３５０ｍｌ_缶,16,5418,21
4516251000028,奄美大島　れんと　黒糖　２５,奄美大島開運酒造 れんと_２５度_乙_黒糖_７２０ｍｌ,8,8960,8
4516251050016,れんと黒糖２５度１．８Ｌパッ,奄美大島開運酒造 れんと_２５度_乙_黒糖_１．８L_パック,19,39960,20
4517207101653,特醸　純米大吟醸　７２０ｍｌ,越後鶴亀 地酒_越後鶴亀特醸純米大吟醸酒_７２０ｍｌ,1,2980,1
4518989101008,琉球ハブボール　３５０ｍｌ,南都 琉球ハブボール_３５０ｍｌ_缶,17,4434,24
4518989101602,南都酒造所　セゾン　３３０,南都 ＳＡＩＳＯＮビール_３３０ｍｌ_瓶,2,996,2
4518989101800,南都酒造所　ＩＰＡ　３３０,南都 ＩＰＡビール_３３０ｍｌ_瓶,2,1494,3
4518989103415,琉球レモンサワー　３５０ｍｌ,南都 琉球レモンサワー_３５０ｍｌ_缶,8,4158,21
4519490510488,マルキ・ド・ラランド　ウッデ,マルキドラランド　ウッディ　赤　７５０ｍｌ,1,1280,1
4519490510556,マルキ・ド・ラランドブラン,マルキ・ド・ラランド・ウッディ_７５０ｍｌ,2,2560,2
4519490551894,シャトーラ・ヴェリエール,シャトー　ラヴェリエール　赤　瓶　７５０ｍｌ,11,15378,11
4519490552181,シャトーアカシア７５０ｍｌ,ＣＨ　レ　アカシア,3,3240,3
4519490553324,ジャンブシャールメルキュレイ,ジャン・ブシャール・メルキュレイ_７５０ｍｌ,1,2780,1
4519490553348,ジャンブシャールサン・ヴェラ,ジャン・ブシャール・サン・ヴェラン_シャルドネ_７５０ｍｌ,1,2280,1
4519490553355,ジャンブシャールブルゴーニュ,ブシャール　Ｂ　ピノノワール　赤　７５０ｍｌ,1,1780,1
4519490582072,シャブリ　ＡＣ　７５０ｍｌ,ｼｬﾌﾞﾘACﾄﾞｩﾌｪ,3,7224,3
4522325298239,カルヴィゾンメルロ７５０,カルヴィソン　メルロ,6,5688,6
4524285021131,梵　純米５５　７２０ＭＬ,加藤吉平商店 地酒_梵・純米５５純米酒_７２０ｍｌ,1,2200,1
4524752002939,残草蓬莱　純米吟醸　７２０ｍ,大矢孝酒造 地酒_残草蓬莱純米吟醸酒_７２０ｍｌ,1,1500,1
4525434304907,鎌倉ビール　星　３３０ｍｌ,鎌倉ビール醸造 鎌倉ビール星_ペールエール_３３０ｍｌ_瓶,3,1960,4
4530519002531,純米吟醸　理可「つや姫」７２,純米吟醸理可「つや姫」,1,1280,1
4532620000345,八海山　１８０ｍｌ,八海山　普通酒　瓶　１８０ｍｌ,22,12220,26
4532620003414,八海山　特別本醸造　７２０ｍ,八海山 地酒_特別本醸造酒_７２０ｍｌ,4,7535,4
4535478000161,緑川酒造　緑川　７２０ｍｌ,緑川酒造 地酒_普通酒・緑川_７２０ｍｌ,6,9030,6
4535659001185,インドの青鬼　３５０ｍｌ,ヤッホー・ブルーイング インドの青鬼_３５０ｍｌ_缶,44,16616,62
4535659001765,水曜日のネコ　３５０ｍｌ,ヤッホー・ブルーイング 水曜日のネコ_３５０ｍｌ_缶,21,6432,24
4538540035177,キャプテンクロウペールエール,信州東御市振興公社 キャプテンクロウ_エクストラペールエール_３５０ｍｌ_缶,3,1112,4
4538540035511,オラホ雷電カンヌキＩＰＡ３５,信州東御市振興公社 雷電_カンヌキＩＰＡ_３５０ｍｌ_缶,31,12516,42
4539594100170,ザ・グレンリベット１２年７０,ザ・グレンリベット_１２年_７００ｍｌ,1,3580,1
4539594600441,カフェドパリマスカット２００,カフェドパリ　ブランドフルーツマスカット２００ｍｌ,3,1494,3
4541460100443,ソレイユ　キュヴェ・ユウコ,ＮＬＶソレイユ・キュヴェ・ユウコ　７５０ｍｌ,1,1200,1
4541460101877,アルテラティーノ　ブリュット,カヴァ　アルテラティーノ　７５０ｍｌ,1,1280,1
4544194126444,エチゴビールＦＬＹＩＮＧＩＰ,エチゴビ－ル フライングＩＰＡ_３５０ｍｌ_缶,1,516,2
4549387530312,予約用ボジョレーＶ　ＣＣＤ,予約用ボジョレーＶＣＣＤ３７５,4,5120,4
4549387530343,予約　匠コラボボジョレー７５,予約用ボジョレーＶ ＣＣＤ,6,18240,8
4549387530350,予約　金ボトルボジョレー,予約用ボジョレーＶＶ金ボトル,4,17880,6
4549813989950,クロット・ディベルンブリュッ,クロット・ディベルン・ブリュット_マルヴァジーア/メルセゲラ_７５０ｍｌ,27,21224,28
4550022000855,真澄　本醸造　特撰　７２０ｍ,宮坂醸造 地酒_特撰真澄本醸造酒_７２０ｍｌ,9,9000,9
4550022000916,真澄　辛口ゴールド　７２０ｍ,宮坂醸造 地酒_辛口ゴールド真澄_７２０ｍｌ,6,5268,6
4550022000923,真澄　辛口ゴールド　３００ｍ,宮坂醸造 地酒_辛口ゴールド真澄_３００ｍｌ,11,4210,12
4550022001029,真澄　銀撰カップ　１８０ｍｌ,宮坂醸造 地酒_銀撰真澄_１８０ｍｌ_カップ,52,16870,84
4550283171592,トッレラチーナ　ネロダーヴォ,トッレ・ラチナ_ネロ・ダーヴォラ,6,6680,6
4560152543764,北海道ハイボール　オホーツク,北海道麦酒 北海道ハイボール＜オホーツク塩＞_２００ｍｌ_瓶,1,188,1
4560152549629,北海道ハイボールハスカップ,北海道麦酒 北海道ハイボール＜はすかっぷ＞_２００ｍｌ_瓶,1,188,1
4560373539454,予約用ＢＶＮべレール７５０ｍ,予約用ＢＶＮべレール７５０ｍ,4,11920,4
4560450660019,馨和　ＫＡＧＵＡ　Ｂｌａｎｃ,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ 馨和ブラン_３３０ｍｌ_瓶,1,628,1
4560450660026,馨和　ＫＡＧＵＡ　Ｒｏｕｇｅ,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ 馨和ルージュ_３３０ｍｌ_瓶,1,1256,2
4560450660552,ファーイースト東京ブロンド３,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ ファーイースト東京ブロンド_３３０ｍｌ_瓶,2,996,2
4560450660569,ファーイースト東京ホワイト３,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ ファーイースト東京ホワイト_３３０ｍｌ_瓶,4,1992,4
4560450660576,ファーイースト東京ＩＰＡ３３,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ ファーイースト東京ＩＰＡ_３３０ｍｌ_瓶,4,1992,4
4560450661399,ＦＡＲＹＥＡＳＴ　ＷＨＩＴＥ,ホワイト・インポートエディション_３３０ｍｌ_缶,40,17830,45
4560450661498,シングルカットセッションＩＰ,ＦａｒＹｅａｓｔＢｒｅｗｉｎｇ シングルカットセッションＩＰＡ_３３０ｍｌ_瓶,9,5042,10
4562205660992,網走Ｗｈｉｔｅ　Ａｌｅ３５０,網走ビール ＡＢＡＳＨＩＲＩホワイトエール_３５０ｍｌ_缶,2,596,2
4562205661005,流氷ドラフト　３５０ｍｌ,網走ビール 流氷ドラフト_３５０ｍｌ_缶,1,298,1
4562242170607,越つかの　純米酒虎千代１．８,越つかの酒造 地酒_純米酒虎千代_１．８Ｌ,3,3945,3
4571139557414,ぐい麦　３５０ｍｌ,スターセレクト_ぐい麦_３５０ｍｌ_缶_ライフ,373,43344,516
4571139557421,ぐい麦　３５０ｍｌ６缶,スターセレクト_ぐい麦_３５０ｍｌ×６_缶_ライフ,181,100946,213
4571139557438,ぐい麦　３５０ｍｌケース,スターセレクト_ぐい麦_３５０ｍｌ×２４_缶_ライフ,1,5640,3
4571139557445,ぐい麦　５００ｍｌ,スターセレクト_ぐい麦_５００ｍｌ_缶_ライフ,467,86385,727
4571139557452,ぐい麦　５００ｍｌ６缶,スターセレクト_ぐい麦_５００ｍｌ×６_缶_ライフ,106,85518,127
4571139557469,スターセレクト　ぐい麦５００,スターセレクト_ぐい麦_５００ｍｌ×２４_缶_ライフ,2,7950,3
4571139557476,ぐい麦オフ　３５０ｍｌ,スターセレクト_ぐい麦糖質オフ_３５０ｍｌ_缶_ライフ,302,39024,466
4571139557483,ぐい麦オフ　３５０ｍｌ６缶,スターセレクト_ぐい麦糖質オフ_３５０ｍｌ×６_缶_ライフ,164,86236,182
4571139557490,スターセレクト　ぐい麦オフ,スターセレクト_ぐい麦糖質オフ_３５０ｍｌ×２４_缶_ライフ,1,3760,2
4571139557797,ぐい麦オフ５００ｍｌ,スターセレクト_ぐい麦糖質オフ_５００ｍｌ_缶_ライフ,375,67822,571
4571139557803,ぐい麦オフ５００ｍｌ６缶,スターセレクト_ぐい麦糖質オフ_５００ｍｌ×６_缶,55,40412,60
4571215610088,ガスコーニュルージュ７５０ｍ,ドメーヌ・アラン・ブリュモン　ガスコーニュ　７５０ｍｌ,9,10620,9
4571241800187,宮尾酒造　〆張鶴　月７２０ｍ,宮尾酒造 地酒_〆張鶴・月_７２０ｍｌ,1,1260,1
4571376376540,バスティード　コートデュロー,ドメーヌ　バスティード　ルージュ　７５０ｍｌ,1,1680,1
4573158942561,ブルゴーニュ・ピノ・ファン,ジャンテＰ　ブルゴーニュピノファン１４赤７５０ｍｌ,1,5380,1
4573243750187,越乃寒梅　白ラベル　７２０ｍ,石本酒造 地酒_越乃寒梅白ラベル本醸造酒_７２０ｍｌ,3,7920,4
4573243750255,越乃寒梅純米吟醸灑７２０ｍｌ,石本酒造 地酒_越乃寒梅灑純米吟醸酒_７２０ｍｌ,1,1800,1
4573286170300,長濱　アマハガン７００,長浜浪漫ビール アマハガンワールドモルト_７００ｍｌ,1,4880,1
4573380692166,テヌータ　サンタナ７５０,テヌータ・サンタンナ・プロセッコ・ブリュット_グレーラ_７５０ｍｌ,1,1680,1
4580088680111,鹿児島ハイボール３５０ｍｌ,味香り戦略研究所 鹿児島ハイボールまろやか_３５０ｍｌ_缶,10,3960,20
4580107010011,ベアレン　クラシック　３００,ベアレン醸造所 クラシック_３３０ｍｌ_瓶,1,328,1
4580107012237,ベアレン　アルト　３００,ベアレン醸造所 アルト_３３０ｍｌ_瓶,3,918,3
4580107631711,二十世紀梨チューハイ　３５０,サンパック 鳥取産二十世紀梨チューハイ_３５０ｍｌ_缶,1,158,1
4580184917326,奥出雲　Ｄ－２６９　２８０ｍ,奥出雲酒造 地酒_Ｄ－２６９どぶろく_２８０ｍｌ,1,960,2
4580619130047,ＤＨＣ　プレミアムリッチエー,ＤＨＣビール プレミアムリッチエール_３５０ｍｌ_缶,2,656,2
4582221940373,縣屋酒造　安心院蔵麦　９００,縣屋酒造 安心院蔵_２５度_乙_芋_９００ｍｌ,7,7424,8
4582404891881,ミュスカデＭアルモニ７５０ｍ,ミッシェル　デルオモアルモニＭシュールリ　７５０,5,7040,6
4582410703109,甲斐ノ砦　７００ｍｌ,甲斐ノ砦,14,13720,14
4582410707008,アロンドラ　カベソ　７５０ｍ,スターセレクト　アロンドラカベルネＳＶ　７５０ｍｌ,94,38178,101
4582410707022,アロンドラ　ソーヴィニヨン,スターセレクト　アロンドラ　ＳＶブラン　７５０ｍｌ,45,17010,45
4582410707046,アロンドラ　カベソ　ＢＩＢ,スターセレクト　アロンドラカベルネＳ赤ＢＩＢ　３Ｌ,47,66076,48
4582410707060,アロンドラソーヴィニヨンＢＩ,スターセレクト　アロンドラ　Ｓブラン白ＢＩＢ　３Ｌ,20,27600,20
4582446740178,軽井沢ビールクリア３５０ｍｌ,軽井沢ブルワリー ＴＨＥ軽井沢ビール_クリア_３５０ｍｌ_缶,5,1190,5
4589684020017,尾鈴山蒸留所山ねこ芋７２０ｍ,黒木本店 尾鈴山山ねこ_２５度_乙_芋_７２０ｍｌ,1,1980,1
4589724810394,バドワイザー３５５ｍｌ,バドワイザー_３５５ｍｌ_缶,166,48416,272
4589724810431,バドワイザー３５５ｍｌ瓶,バドワイザー_３５５ｍｌ_瓶,46,15840,80
47478619,ヤッホーよなよなエール　３５,ヤッホー・ブルーイング よなよなエール_３５０ｍｌ_缶,131,47362,199
4867601702315,サぺラヴィ　陶器ボトル７５,サぺラヴィ　赤　陶器ボトル　７５０ｍｌ,1,1980,1
4900516140039,佐浦　からくち浦霞７２０ｍｌ,佐浦 地酒_辛口浦霞本醸造酒_７２０ｍｌ,3,4152,4
4900516240142,浦霞　純米酒　７２０ｍｌ,佐浦 地酒_浦霞純米酒_７２０ｍｌ,14,16660,14
4900516260140,佐浦　浦霞　純米酒　３００ｍ,佐浦 地酒_浦霞純米酒_３００ｍｌ,14,7490,14
4900892111012,剣菱酒造　黒松剣菱１．８Ｌ,剣菱酒造 ＮＢ_極上黒松本醸造酒_１．８Ｌ,1,6720,3
4900892112019,剣菱酒造特選黒松剣菱９００ｍ,剣菱酒造 ＮＢ_極上黒松本醸造酒_９００ｍｌ,10,11400,10
4900892211019,剣菱酒造　剣菱　１．８Ｌ,剣菱酒造 ＮＢ_黒松本醸造酒_１．８Ｌ,6,12241,7
4901004005649,本生アクアブルー　３５０ｍｌ,アサヒ 本生アクアブルー_３５０ｍｌ_缶,10,3020,24
4901004006677,オリオンビール　３５０ｍｌ,アサヒ オリオン_ドラフト_３５０ｍｌ_缶,253,70538,376
4901004006684,アサヒ　オリオン　３５０×６,アサヒ オリオン_ドラフト_３５０ｍｌ×６_缶,10,10680,10
4901004006714,アサヒスーパードライ３５０ｍ,アサヒ スーパードライ_３５０ｍｌ_缶,897,250238,1334
4901004006721,アサヒスーパードライ３５０×,アサヒ スーパードライ_３５０ｍｌ×６_缶,569,664936,629
4901004006813,アサヒスーパードライ５００ｍ,アサヒ スーパードライ_５００ｍｌ_缶,766,279586,1127
4901004006820,スーパードライ５００×６缶Ｐ,アサヒ スーパードライ_５００ｍｌ×６_缶,194,313165,216
4901004007612,アサヒスーパードライ２５０ｍ,アサヒ スーパードライ_２５０ｍｌ_缶,232,63200,395
4901004007629,ス－パ－ドライ２５０ｍｌ×６,アサヒ スーパードライ_２５０ｍｌ×６_缶,4,4800,5
4901004008176,クリアアサヒ　５００ｍｌ,アサヒ クリアアサヒ_５００ｍｌ_缶,488,113656,768
4901004008190,クリアアサヒ　３５０ｍｌ,アサヒ クリアアサヒ_３５０ｍｌ_缶,519,82577,765
4901004008220,クリアアサヒ５００ｍｌ×６,アサヒ クリアアサヒ_５００ｍｌ×６_缶,147,132018,156
4901004008237,クリアアサヒ５００ｍｌケース,アサヒ クリアアサヒ_５００ｍｌ×６×４_缶,4,13440,4
4901004008244,クリアアサヒ３５０×６缶,アサヒ クリアアサヒ_３５０ｍｌ×６_缶,360,232228,389
4901004008251,クリアアサヒ３５０ｍｌケース,アサヒ クリアアサヒ_３５０ｍｌ×６×４_缶,14,38020,16
4901004008350,アサヒ　ＡＳ－４Ｎ,アサヒ スーパードライ缶ビールセット_ＡＳ‐４Ｎ,2,15120,4
4901004008367,アサヒ　ＡＳ－５Ｎ,アサヒ スーパードライ缶ビールセット_ＡＳ‐５Ｎ,3,56160,12
4901004009319,アサヒスーパードライ６３３ｍ,アサヒ スーパードライ_６３３ｍｌ_瓶,55,30758,91
4901004010988,アサヒ　ギフトＡＳ－３Ｎ,アサヒ スーパードライ缶ビールセット_ＡＳ‐３Ｎ,3,21600,8
4901004014191,Ａ　オリオンサザンスター３５,アサヒ オリオン_サザンスター_３５０ｍｌ_缶,3,440,4
4901004018298,アサヒ　レッドアイ３５０ｍｌ,アサヒ レッドアイ_３５０ｍｌ_缶,138,34461,217
4901004019202,クリアアサヒ３５０ｍｌケース,アサヒ クリアアサヒ_３５０ｍｌ×２４_缶,2,4780,2
4901004019547,アサヒスーパー５００ＣＳ,アサヒ スーパードライ_５００ｍｌ×６×４_缶,3,23160,4
4901004019554,スーパードライ３５０ｍｌＣＳ,アサヒ スーパードライ_３５０ｍｌ×６×４_缶,20,96900,23
4901004022721,アサヒスーパー５００ＣＳ,アサヒ スーパードライ_５００ｍｌ×２４_缶,1,5790,1
4901004022738,スーパードライ３５０ｍｌＣＳ,アサヒ スーパードライ_３５０ｍｌ×２４_缶,3,16920,4
4901004023278,オリオン夏いちばん　３５０ｍ,アサヒ オリオン_夏いちばん_３５０ｍｌ_缶,1,412,2
4901004027160,アサヒ　オフ　５００ｍｌ,アサヒ アサヒオフ_５００ｍｌ_缶,330,81797,554
4901004027184,アサヒ　オフ　３５０ｍｌ,アサヒ アサヒオフ_３５０ｍｌ_缶,395,69633,648
4901004027207,アサヒ　オフ　５００ｍｌ×６,アサヒ アサヒオフ_５００ｍｌ×６_缶,121,118390,140
4901004027238,アサヒ　オフ　３５０ｍｌ×６,アサヒ アサヒオフ_３５０ｍｌ×６_缶,237,168702,283
4901004027245,アサヒ　オフ　３５０ｍｌケー,アサヒ アサヒオフ_３５０ｍｌ×６×４_缶,6,21510,9
4901004030856,Ａドライプレミアム豊醸　３５,アサヒ ドライプレミアム豊醸_３５０ｍｌ_缶,8,2050,10
4901004030962,ＡスタイルＦパーフェクト３５,アサヒ スタイルフリーパーフェクト_３５０ｍｌ_缶,19,6454,52
4901004030993,ＳＦ　パーフェクト５００ＣＳ,アサヒ スタイルフリーパーフェクト_５００ｍｌ×６×４_缶,1,4150,1
4901004033703,アサヒＳＤ　ドライＢ３５０ｍ,アサヒ スーパードライドライブラック_３５０ｍｌ_缶,27,7124,38
4901004034373,Ａクリアアサヒ贅沢Ｚ５００ｍ,アサヒ クリアアサヒ贅沢ゼロ_５００ｍｌ_缶,289,67046,454
4901004034397,Ａクリアアサヒ贅沢Ｚ３５０ｍ,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ_缶,387,71676,670
4901004034427,Ａクリアアサヒ贅沢Ｚ５００×,アサヒ クリアアサヒ贅沢ゼロ_５００ｍｌ×６_缶,53,50790,60
4901004034441,Ａクリアアサヒ贅沢Ｚ３５０×,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ×６_缶,104,71716,120
4901004034458,Ａクリアアサヒ贅沢Ｚ３５０Ｃ,アサヒ クリアアサヒ贅沢ゼロ_３５０ｍｌ×６×４_缶,3,7170,3
4901004034953,アサヒ　ＪＳ－５Ｎ,アサヒ スーパードライジャパンスペシャル缶ビールセット_ＪＳ‐５Ｎ,2,14040,3
4901004035301,スーパードライ５００ｍｌＣＳ,アサヒ スーパードライ_５００ｍｌ×６×４_缶,1,5790,1
4901004035400,スーパードライ３５０ｍｌＣＳ,アサヒ スーパードライ_３５０ｍｌ×６×４_缶,16,118310,28
4901004037428,アサヒス－パ－ドライ　６缶,アサヒ スーパードライ_１３５ｍｌ×６_缶,9,5700,10
4901004038982,アサヒ　ＦＳ－３Ｎ,アサヒ スーパードライファミリーセット_ＦＳ‐３Ｎ,1,2780,1
4901004039002,アサヒ　ＦＳ－５Ｎ,アサヒ スーパードライファミリーセット_ＦＳ‐５Ｎ,1,9360,2
4901004039026,スタイルフリー　５００ｍｌ,アサヒ スタイルフリー_５００ｍｌ_缶,463,140799,805
4901004039040,スタイルフリー　３５０ｍｌ,アサヒ スタイルフリー_３５０ｍｌ_缶,430,86520,691
4901004039064,スタイルフリー　５００ｍｌ×,アサヒ スタイルフリー_５００ｍｌ×６_缶,158,182168,176
4901004039071,スタイルフリー５００ｍｌ×２,アサヒ スタイルフリー_５００ｍｌ×２４_缶,1,4150,1
4901004039088,スタイルフリー　３５０ｍｌ×,アサヒ スタイルフリー_３５０ｍｌ×６_缶,246,188860,266
