jancd,itemnm,scat1cd,scat1nm,scat2cd,scat2nm,scat3cd,scat3nm,scat4cd,scat4nm,scatnm,makercd,makernm,itemkikaku,jan_2digits,jan_３digits,jan_3digits
P656800,サントリー －１９６℃ストロングゼロ＜トリプルレモン＞_５００ｍｌ×３_缶,014,飲料･酒類,083,RTD,002,柑橘系,001,柑橘高アル(8%以上),柑橘高アル(8%以上),4901777,サントリーホールディングス,1500,P6,P65,P65
4901777tone06,チューハイアソート6缶（ザ・ワン）,014,飲料･酒類,083,RTD,002,柑橘系,003,柑橘低アル(3%以下),柑橘低アル(3%以下),4901777,サントリーホールディングス,2100,49,490,490
K291314012006,鏡月グリーン２５度　４Ｌ,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,4000,K2,K29,K29
K291314012009,鏡月グリーン２０度　４Ｌ,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,4000,K2,K29,K29
K291314992004,サントリー　鏡月グリーン　２０°Ｃ,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,700,K2,K29,K29
K291314012001,サントリー　鏡月　２５゜　　,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,1800,K2,K29,K29
K291314992001,サントリー　鏡月　２５゜Ｃ　　,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,1800,K2,K29,K29
K291314992006,鏡月グリーン２５度４Ｌ　Ｃ,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,4000,K2,K29,K29
K291314992009,鏡月グリーン２０度　４Ｌ　Ｃ,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,4000,K2,K29,K29
K291314012002,サントリー　鏡月　２５゜　７００ｍｌ　,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,700,K2,K29,K29
K291314012012,鏡月　プレミアム２５度　　,014,飲料･酒類,021,焼酎,002,韓国焼酎,,,韓国焼酎,4901777,サントリーホールディングス,700,K2,K29,K29
U085000001127,リヴークレストカリフォルニアレッ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,4901777,サントリーホールディングス,0,U0,U08,U08
U085000010983,リヴークレストＣＦホワイト,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,4901777,サントリーホールディングス,0,U0,U08,U08
U085000001103,リヴァークレストカリフォルニアホワイト,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,4901777,サントリーホールディングス,0,U0,U08,U08
4901777karuro,カルロロッシ赤白セット７５０ｍｌ（瓶）×２本組,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,006,ｱﾒﾘｶ,,,ｱﾒﾘｶ,4901777,サントリーホールディングス,750,49,490,490
W611050,サントリー 赤ワイン タヴェルネッロ オーガニック シラー 750ml 1セット（2本）,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,4901777,サントリーホールディングス,1500,W6,W61,W61
607025m,伊産  チンザノベルモットロッソ  ７５０ｍｌ,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,4901777,サントリーホールディングス,750,60,607,607
J369523,【父の日】サントリー ワイン ＜ビービーグラーツ＞カザマッタ ビアンコ 750×1、カザマッタ ロッソ750×1　セット,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,004,ｲﾀﾘｱ,,,ｲﾀﾘｱ,4901777,サントリーホールディングス,0,J3,J36,J36
4901777COOP24,東京クラフト　２種６缶アソート　３５０ｍｌ×６,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,49,490,490
P010069,サントリー TOKYO CRAFT （東京クラフト） I.P.A.350ml缶 × 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,P0,P01,P01
J478336,サントリー クラフトビール TOKYO CRAFT （東京クラフト） ＜ペールエール＞ 350ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,J4,J47,J47
J478335,サントリー クラフトビール TOKYO CRAFT （東京クラフト） ＜ベルジャンホワイトスタイル＞ 350ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,J4,J47,J47
A601150,東京クラフト ヴァイツェン 24缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,8400,A6,A60,A60
A601151,東京クラフト ヴァイツェン 48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,A6,A60,A60
J096003,サントリー 海の向こうのビアレシピ 〈オレンジピールのさわやかビール〉 350ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,J0,J09,J09
J478333,サントリー クラフトビール TOKYO CRAFT （東京クラフト） ＜ベルジャンホワイトスタイル＞ 350ml×6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,J4,J47,J47
A780479,【数量限定】サントリー ザ・プレミアム・モルツ 2種飲み比べパック 350ml×6本,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A78,A78
J096004,サントリー 海の向こうのビアレシピ 〈芳醇カシスのまろやかビール〉 350ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,J0,J09,J09
K292114992009,サントリー ザ・モルツ_６３３ｍｌ_瓶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,633,K2,K29,K29
P010071,サントリー TOKYO CRAFT （東京クラフト） I.P.A.350ml缶 × 48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,P0,P01,P01
A601149,東京クラフト ヴァイツェン 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A6,A60,A60
A785888,ザ・プレミアム・モルツ 350ml6缶 ウィンターデザイン 星（ほし）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A78,A78
4901777COOP25,東京クラフト　ベルジャンホワイトスタイル　３５０ｍｌ×６,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,49,490,490
A785889,ザ・プレミアム・モルツ 350ml6缶 ウィンターデザイン 雪（ゆき）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A78,A78
P744248,サントリー 東京クラフト_ケルシュスタイル_３５０ｍｌ×６_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,P7,P74,P74
4901777COOP08,クラフトセレクト３種６缶アソートCOOP　３５０ｍｌ×６,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,49,490,490
A780481,【期間限定】サントリー ザ・プレミアム・モルツ 香るエール 2018干支デザイン缶 （戌歳） 350ml 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A78,A78
4901777B30152,サントリー モルツ_６３３ｍｌ×２０_瓶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,12660,49,490,490
J812322,【武蔵野ビール工場謹製・期間限定】TOKYO CRAFT （東京クラフト） ＜セゾン＞ 350ml×6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,J8,J81,J81
A798367,サントリー ザ・プレミアム・モルツ＜香る＞エール350ml6缶（保冷バック付）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A79,A79
A798366,サントリー ザ・プレミアム・モルツ350ml6缶（保冷バッグ付）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A79,A79
P206582,サントリー 東京クラフト_バーレイワイン_３５０ｍｌ×６_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,P2,P20,P20
A785876,【WEB限定】ザ・プレミアム・モルツ干支デザイン12缶アソート,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,4200,A7,A78,A78
J812324,【武蔵野ビール工場謹製・期間限定】TOKYO CRAFT （東京クラフト） ＜セゾン＞ 350ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,16800,J8,J81,J81
4901777COOP22,東京クラフト　ヴァイツェン　３５０ｍｌ×６,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,49,490,490
4901777COOP20,東京クラフト　ペールエール　３５０ｍｌ×６,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,49,490,490
A780480,【期間限定】サントリー ザ・プレミアム・モルツ 2018干支デザイン缶 （戌歳） 350ml 6缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,001,ﾋﾞｰﾙ,,,ﾋﾞｰﾙ,4901777,サントリーホールディングス,2100,A7,A78,A78
699128m,仏産ジョルジュデュブッフＢＮロゼ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,69,699,699
699253m,仏産ジョルジュデュブッフＢＮ赤７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,69,699,699
SUN8350738,ジョルジュデュブッフ２０１７　３７５ｍｌ×２,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,SU,SUN,SUN
699429m,仏産Ｇデュブッフボジョレーロゼ７５０■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,69,699,699
699254m,仏産ジョルジュデュブッフＢＶＮ赤７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,69,699,699
699256m,仏産ＧデュブッフＢＶＮＳプリュス赤７５０,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,750,69,699,699
699558m,仏ジョルジュデュブッフＢロゼＮＶ３７５,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,375,69,699,699
699260m,仏産ジョルジュデュブッフＢＮ赤３７５■,014,飲料･酒類,051,ﾜｲﾝ・甘味果実酒,002,ﾌﾗﾝｽ,,,ﾌﾗﾝｽ,4901777,サントリーホールディングス,375,69,699,699
J679042,【おまけ付】【ソーダで割るだけ】サントリー こだわり酒場の レモンサワーの素 500ml（ソーダ缶付）,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,001,ﾘｷｭｰﾙ,,,ﾘｷｭｰﾙ,4901777,サントリーホールディングス,500,J6,J67,J67
P648379,サントリー こだわり酒場のレモンサワーの素_５００ｍｌ×３,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,001,ﾘｷｭｰﾙ,,,ﾘｷｭｰﾙ,4901777,サントリーホールディングス,1500,P6,P64,P64
P656785,サントリー こだわり酒場のレモンサワーの素_５００ｍｌ×６,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,001,ﾘｷｭｰﾙ,,,ﾘｷｭｰﾙ,4901777,サントリーホールディングス,3000,P6,P65,P65
J929364,サントリー こだわり酒場のレモンサワーの素500ml瓶 1セット（6本）,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,001,ﾘｷｭｰﾙ,,,ﾘｷｭｰﾙ,4901777,サントリーホールディングス,3000,J9,J92,J92
J677517,サントリー こだわり酒場のレモンサワーの素500ml瓶 1セット（3本）,014,飲料･酒類,081,ｽﾋﾟﾘｯﾂ・ﾘｷｭｰﾙ,001,ﾘｷｭｰﾙ,,,ﾘｷｭｰﾙ,4901777,サントリーホールディングス,1500,J6,J67,J67
K292211992141,金麦　クリアラベル　３５０ケース,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,001,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,4901777,サントリーホールディングス,8400,K2,K29,K29
K292211992139,金麦350ml×24缶(ポイント付与企画用),014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,001,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,4901777,サントリーホールディングス,8400,K2,K29,K29
P126956,サントリー 冬道楽_３５０ｍｌ×４８_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,001,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,4901777,サントリーホールディングス,16800,P1,P12,P12
P612305,サントリー マグナムドライ＜本辛口＞_５００ｍｌ×４８_缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,001,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,4901777,サントリーホールディングス,24000,P6,P61,P61
J102604,サントリー 頂＜極上ZERO＞ 500ml×48缶,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,002,新ｼﾞｬﾝﾙ機能系,新ｼﾞｬﾝﾙ機能系,4901777,サントリーホールディングス,24000,J1,J10,J10
W004280,サントリー 金麦 350ml ケース景品付き（キャノーラ油）,014,飲料･酒類,041,ﾋﾞｰﾙ･発泡酒,004,新ｼﾞｬﾝﾙ,001,新ｼﾞｬﾝﾙ,新ｼﾞｬﾝﾙ,4901777,サントリーホールディングス,8400,W0,W00,W00
