item_cd,item_name,itemnm,count,amount,quantity
4901309109004,キング　渡る世間の鬼ころし２,キング醸造 地酒_渡る世間の鬼ころし_２Ｌ_パック,30,24738,31
4901309109684,日の出料理専用米だけの酒９０,キング醸造 地酒_９００ｍｌ_パック,49,26394,53
4901309300654,日の出　甘味とコクの糖質ゼロ,,32,9174,33
4901410013566,黄桜　通の本醸造　１８０ｍｌ,黄桜 ＮＢ_通の本醸造本醸造酒_１８０ｍｌ,2,594,3
4901410013597,黄桜通の純米冷酒１８０ｍｌ,黄桜 ＮＢ_通の純米冷酒純米酒_１８０ｍｌ,2,396,2
4901410014723,黄桜金箔・祝セット　ＫＥ－４,黄桜　金箔・祝セット　ＫＥ４０　日本酒　１箱,1,3600,1
4901410037807,黄桜ストロングドライ１．８Ｌ,黄桜 ＮＢ_ストロングドライ_１．８Ｌ_パック,1,658,1
4901410057409,黄桜かっぱデミタス１００ｍｌ,黄桜 ＮＢ_かっぱ普通酒_１００ｍｌ_カップ,179,25081,281
4901410062076,黄桜　辛口一献　２Ｌパック,黄桜 ＮＢ_辛口一献普通酒_２Ｌ_パック,64,56146,67
4901410062199,黄桜　辛口一献　６００ｍｌ,黄桜 ＮＢ_辛口一献普通酒_６００ｍｌ_パック,4,1592,4
4901410062335,辛口一献ビッグカップ３００ｍ,黄桜 ＮＢ_辛口一献普通酒_３００ｍｌ_カップ,22,4752,24
4901411000404,キリン　氷結Ｇフル　３５０ｍ,麒麟 氷結＜グレープフルーツ＞_３５０ｍｌ_缶,540,95112,881
4901411000428,キリン氷結Ｇフル５００ｍｌ,麒麟 氷結＜グレープフルーツ＞_５００ｍｌ_缶,208,44440,296
4901411000442,キリン氷結果汁レモン３５０Ｃ,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ×２４_缶,3,10368,4
4901411000459,キリン　氷結レモン　３５０ｍ,麒麟 氷結＜シチリア産レモン＞_３５０ｍｌ_缶,766,158402,1468
4901411000473,キリン　氷結レモン　５００ｍ,麒麟 氷結＜シチリア産レモン＞_５００ｍｌ_缶,534,130440,870
4901411001647,キリン淡麗極上１３５ｍｌ６缶,麒麟 淡麗極上＜生＞_１３５ｍｌ×６_缶,85,42586,107
4901411001975,キリン淡麗グリーンラベル３５,麒麟 淡麗グリーンラベル_３５０ｍｌ_缶,638,126600,974
4901411001982,キリン淡麗グリーンラ３５０Ｃ,麒麟 淡麗グリーンラベル_３５０ｍｌ×６×４_缶,14,47952,16
4901411001999,キリン淡麗グリーン３５０×６,麒麟 淡麗グリーンラベル_３５０ｍｌ×６_缶,576,467292,624
4901411002019,キリン淡麗グリーンラベル５０,麒麟 淡麗グリーンラベル_５００ｍｌ_缶,583,157520,884
4901411002033,キリン淡麗グリーン５００ｍ６,麒麟 淡麗グリーンラベル_５００ｍｌ×６_缶,220,238800,230
4901411009094,キリン　とれたてホップ一番搾,麒麟 一番搾りとれたてホップ_３５０ｍｌ_缶,566,149662,759
4901411009162,キリン　とれたてホップ一番搾,麒麟 一番搾りとれたてホップ_３５０ｍｌ×６×４_缶,4,17080,4
4901411009179,キリン　とれたてホップ一番搾,麒麟 一番搾りとれたてホップ_３５０ｍｌ×６_缶,266,304370,285
4901411009193,キリンとれたてホップ一番搾り,麒麟 一番搾りとれたてホップ_５００ｍｌ_缶,34,9864,38
4901411009216,とれたてホップ一番搾り５００,麒麟 一番搾りとれたてホップ_５００ｍｌ×６_缶,2,2996,2
