item_cd,item_name,category1_cd,category2_cd,category3_cd,itemnm,count,amount,f0_
4901880892562,サッポロ　愛のスコール　メロンサワー３４０ｍｌ,249,2508,438,サッポロ 愛のスコール＜メロンサワー＞_３４０ｍｌ_缶,50,5980,50
4901880892715,サッポロビール　９９．９９クリアアイス　３５０ｍｌ,249,2497,295,サッポロ ９９．９９＜クリアアイス＞_３５０ｍｌ_缶,2163,218599,2232
4901880892715,?,249,2497,297,サッポロ ９９．９９＜クリアアイス＞_３５０ｍｌ_缶,35,3430,35
4901880892876,サッポロ　ドラフトワン　３３０ｍｌ缶,249,2498,86,サッポロ ドラフトワン_３３０ｍｌ_缶,228,22900,229
4901880892906,サッポロ　ドラフトワン　４７０ｍｌ缶,249,2498,89,サッポロ ドラフトワン_４７０ｍｌ_缶,78,12284,83
4901880892913,サッポロ　ドラフトワン　３３０ｍｌ×６缶,249,2498,87,サッポロ ドラフトワン_３３０ｍｌ×６_缶,197,118144,208
4901880892920,サッポロ　ドラフトワン　４７０ｍｌ×６缶,249,2498,90,サッポロ ドラフトワン_４７０ｍｌ×６_缶,31,23432,29
4901880892951,サッポロ　麦とホップ　爽の香　３５０ｍｌ缶,249,2508,592,サッポロ 麦とホップ_爽の香_３５０ｍｌ_缶,1212,147419,1272
4901880892975,サッポロ　麦とホップ　爽の香３５０ｍｌ×６缶,249,2508,593,サッポロ 麦とホップ_爽の香_３５０ｍｌ×６_缶,556,331948,561
4901880893149,サッポロ　レモン・ザ・リッチ濃い味塩レモン　３５０ｍｌ,249,2508,428,サッポロ レモン・ザ・リッチ＜濃い味塩レモン＞_３５０ｍｌ_缶,2686,332608,2821
4901880901028,サッポロ　クラシック　３５０ｍｌケース,249,2491,652,サッポロ サッポロクラシック_３５０ｍｌ×６×４_缶,154,737668,161
4901880901035,サッポロ　クラシック　５００ｍｌケース,249,2491,157,サッポロ サッポロクラシック_５００ｍｌ×６×４_缶,15,90088,15
4901880905965,サッポロ　黒ラベル　３５０ｍｌケース,249,2491,740,サッポロ 黒ラベル_３５０ｍｌ×６×４_缶,82,349648,79
4901880906023,サッポロ　黒ラベル　５００ｍｌケース,249,2491,741,サッポロ 黒ラベル_５００ｍｌ×６×４_缶,12,72392,12
4901880912772,サッポロ　ドラフトワン（新）３５０ｍｌケース　※終売,249,2498,82,サッポロ ドラフトワン_３５０ｍｌ×６×４_缶,8,23920,10
4901880912789,サッポロ　ドラフトワン（新）５００ｍｌケース　※終売,249,2498,85,サッポロ ドラフトワン_５００ｍｌ×６×４_缶,4,14208,4
4901880916701,サッポロ　エビスビール　３５０ｍｌケース,249,2491,395,サッポロ エビス_３５０ｍｌ×６×４_缶,149,697736,148
4901880916718,サッポロ　エビスビール　５００ｍｌケース,249,2491,392,サッポロ エビス_５００ｍｌ×６×４_缶,12,78480,12
4901880916848,サッポロ　黒ラベルエクストラブリュー　３５０ｍｌケース,249,2491,404,サッポロ 黒ラベル_エクストラブリュー_３５０ｍｌ×２４_缶,7,31424,7
4901880917852,サッポロ　（新）極　ゼロ　３５０ｍｌ×１ケース,249,2503,305,サッポロ 極ＺＥＲＯ_３５０ｍｌ×２４_缶,75,227176,73
4901880920029,サッポロ　エビス華みやび　３５０ｍケース,249,2491,659,サッポロ エビス華みやび_３５０ｍｌ×６×４_缶,3,14856,3
4901880920074,サッポロ　麦とホップ３５０ｍｌ　ケース,249,2508,148,サッポロ 麦とホップ_３５０ｍｌ×２４_缶,345,870560,355
4901880920081,サッポロ　麦とホップ５００ｍｌケース,249,2508,151,サッポロ 麦とホップ_５００ｍｌ×２４_缶,39,132812,37
4901880920111,サッポロ　麦とホップ黒　３５０ｍｌケース,249,2508,142,サッポロ 麦とホップ＜黒＞_３５０ｍｌ×２４_缶,30,79112,31
4901880920128,サッポロ　麦とホップ黒　５００ｍｌ　ケース,249,2508,504,サッポロ 麦とホップ＜黒＞_５００ｍｌ×２４_缶,4,17500,5
4901880920722,サッポロ　北海道生ビール　３５０ｍｌケース,249,2491,149,サッポロ 北海道生ビール_３５０ｍｌ×６×４_缶,4,0,0
4901880921996,サッポロ　エビスプレミアムエール　３５０ｍｌケース,249,2491,183,サッポロ エビスプレミアムエール_３５０ｍｌ×２４_缶,12,57283,12
4901880922443,サッポロ　本格辛口３５０ｍｌケース,249,2508,638,サッポロ 本格辛口_３５０ｍｌ×６×４_缶,37,93832,41
4901880922450,サッポロ　本格辛口５００ｍｌケース,249,2508,641,サッポロ 本格辛口_５００ｍｌ×６×４_缶,5,18560,5
4901880922610,サッポロ　ドラフトワン（新）３３０ｍｌケース,249,2498,3,サッポロ ドラフトワン_３３０ｍｌ×２４_缶,22,54528,24
4901880922627,サッポロ　ドラフトワン（新）４７０ｍｌケース,249,2498,91,サッポロ ドラフトワン_４７０ｍｌ×６×４_缶,7,24224,7
4901880922672,サッポロ　麦とホップ　爽の香３５０ｍｌ　ケース,249,2508,594,サッポロ 麦とホップ_爽の香_３５０ｍｌ×２４_缶,18,33408,14
4901903055547,Ｓｈｉｋｉ　シードルスパークリング,249,2507,17,ﾁｭｳｺﾞｸｼﾞｮｳｼｰﾄﾞﾙSP750ml,1,1348,1
4901903083489,一代　乳酸菌にごり酒,249,2508,38,ﾁｭｳｺﾞｸｼﾞｮｳｿﾞｳｲﾁﾀﾞｲﾆｭｳｻﾝｷﾝﾆｺﾞﾘｻ,2,1496,2
4901903087340,中国醸造　レモンロックス　５００ｍｌ,249,2508,44,中国醸造 レモンロックス_５００ｍｌ,18,18713,18
4902051007662,白鹿　冷酒飲み比べキャリーボックス　３００ｍｌ×３本,249,2492,631,白鹿　冷酒飲みくらべキャリーＢＯＸ　３００ｍｌｘ３,130,122510,124
4902051019399,黒松白鹿　新米新酒　しぼりたて山田錦　特別純米生酒　７２０ｍｌ　※終売,249,2492,130,黒松白鹿　しぼりたて山田錦特別純米生酒　７２０ｍｌ,12,11526,12
4902051020357,白鹿　特別本醸造　山田錦１．８Ｌ瓶　　※終売,249,2492,324,黒松白鹿　特撰　特別本醸造山田錦　瓶　１．８Ｌ,2,4356,2
4902051021798,白鹿　特別本醸造山田錦あまやぎ　５００ｍｌ,249,2492,362,黒松白鹿　特　特別本醸造山田錦あまやぎ　５００ｍｌ,8,5344,8
4902051021859,白鹿　黒松　純米もち四段仕込　７２０ｍｌ,249,2492,124,辰馬本家酒造 ＮＢ_特撰黒松白鹿黒松もち四段仕込純米酒_７２０ｍｌ,4,3872,4
4902051023655,白鹿　吟醸生貯蔵酒　７２０ｍｌ　※終売,249,2492,41,辰馬本家酒造 ＮＢ_特撰黒松白鹿生貯蔵酒吟醸酒_７２０ｍｌ,77,57961,77
4902051027974,白鹿　特別本醸造　山田錦　７２０ｍｌ,249,2492,33,辰馬本家酒造 ＮＢ_特撰黒松白鹿山田錦本醸造酒_７２０ｍｌ,148,129982,148
4902051028001,白鹿　山田錦特別本醸造　３００ｍｌ,249,2492,73,辰馬本家酒造 ＮＢ_特撰黒松白鹿山田錦本醸造酒_３００ｍｌ,266,96886,269
4902051028049,白鹿　超特撰山田錦特別純米　瓶　１．８Ｌ,249,2492,9,黒松白鹿　超特撰　特別純米　山田錦　瓶　１．８Ｌ,2,4008,2
4902051032022,白鹿　黒松白鹿　純米吟醸　７２０ｍｌ,249,2492,62,辰馬本家酒造 ＮＢ_黒松白鹿純米吟醸酒_７２０ｍｌ,75,61582,73
4902051032046,白鹿　純米吟醸　３００ｍｌ,249,2492,506,黒松白鹿　純米吟醸　３００ｍｌ,1,342,1
4902051034408,?,249,2492,0,黒松白鹿　本醸造生貯蔵酒　３００ｍｌ,2,736,2
4902051043981,白鹿　黒松白鹿　辛口純米パック　２Ｌ,249,2492,703,辰馬本家酒造 ＮＢ_黒松白鹿辛口純米酒_２L_パック,48,53520,48
4902051045138,白鹿　すずろ　７２０ｍｌ,249,2492,828,辰馬本家酒造 ＮＢ_白鹿すずろ普通酒_７２０ｍｌ,330,190949,339
4902051045152,辰馬本家酒造　白鹿　すずろ　３００ｍｌ,249,2492,827,辰馬本家酒造 ＮＢ_白鹿普通酒_３００ｍｌ,196,54642,196
4902051047217,白鹿　黒松白鹿純米パック　２Ｌ,249,2492,180,辰馬本家酒造 ＮＢ_黒松白鹿純米酒_２Ｌ_パック,631,721697,651
4902051047248,白鹿　純米カップ　２７０ｍｌ,249,2492,215,辰馬本家酒造 ＮＢ_黒松白鹿純米酒_２７０ｍｌ_カップ,776,148436,782
4902051047293,白鹿　おうち酒パック　９００ｍｌ,249,2492,135,辰馬本家酒造 ＮＢ_おうち酒普通酒_９００ｍｌ_パック,796,354953,785
4902051047491,?,249,2492,643,辰馬本家酒造 ＮＢ_白鹿しぼりたて普通酒_７２０ｍｌ,6,2992,6
4902051047705,おづ　しぼりたて５００ｍｌ,249,2492,815,辰馬本家酒造 ＮＢ_おづ_５００ｍｌ,5,2390,5
4902051120491,黒松白鹿　山田錦辛口純米　シルク　７２０ｍｌ,249,2492,422,辰馬本家酒造 ＮＢ_白鹿純山田錦辛口_７２０ｍｌ,76,73720,76
4902102130189,コカ・コーラ　檸檬堂　定番レモン　３５０ｍｌ,249,2508,988,日本コカ・コーラ 檸檬堂こだわりレモンサワー＜定番レモン＞_３５０ｍｌ_缶,24,3312,24
4902102130226,檸檬堂　はちみつレモン３５０ｍｌ,249,2508,990,日本コカ・コーラ 檸檬堂こだわりレモンサワー＜はちみつレモン＞_３５０ｍｌ_缶,10,1380,10
4902102133876,?,249,2508,0,日本コカ・コーラ 檸檬堂こだわりレモンサワー＜鬼レモン＞_３５０ｍｌ_缶,1,138,1
4902179016584,サンガリア　つぶちゅーオレンジ　３４０ｍｌ,249,2508,607,サンガリア つぶちゅー＜オレンジ＞_３４０ｍｌ_缶,43,4018,41
4902179017543,サンガリア　みっくちゅじゅーちゅさわー　３５０ｍｌ,249,2508,13,サンガリア はたちからのみっくちゅじゅーちゅさわー_３５０ｍｌ_缶,1206,125146,1277
4902179018571,?,249,2497,0,サンガリア チューハイ気分＜レモン＞_３５０ｍｌ_缶,31,2962,31
4902179018595,?,249,2497,0,サンガリア チューハイ気分＜グレープフルーツ＞　_３５０ｍｌ_缶,21,2015,21
4902179018618,サンガリア　チューハイ気分　ウメ　３５０ｍｌ,249,2497,132,サンガリア チューハイ気分＜ウメ＞_３５０ｍｌ_缶,48,4488,51
4902179018632,サンガリア　チューハイ気分ラムネ　３５０ｍｌ,249,2497,130,サンガリア チューハイ気分＜ラムネ＞_３５０ｍｌ_缶,510,61216,692
4902179019011,サンガリア　チューハイレモン５００ｍｌペット,249,2497,722,サンガリア 天然水チューハイ名人＜レモン＞_５００ｍｌ_ペット,1513,217896,1743
4902179019028,サンガリア　チューハイＧＦ５００ｍｌペット,249,2497,721,サンガリア 天然水チューハイ名人＜グレープフルーツ＞_５００ｍｌ_ペット,975,129637,1037
4902179019479,サンガリア　はたちからのいちご　３５０ｍｌ,249,2508,2,サンガリア はたちからのいちご&ミルクハイ_３３０ｍｌ_缶,10,980,10
4902179019868,?,249,2498,0,サンガリア ストロングチューハイタイムゼロ＜レモン＞_３４０ｍｌ_缶,27,2750,29
4902179019905,?,249,2497,0,サンガリア ストロングチューハイタイムゼロ＜ドライ＞_３４０ｍｌ_缶,23,2194,23
4902263131018,浜福鶴　純米大吟醸　７２０ｍｌ,249,2492,26,浜福鶴銘醸 地酒_浜福鶴純米吟醸酒_７２０ｍｌ,5,6400,5
4902263223195,浜福鶴　生もと純米　灘の生一本（御影店）７２０ｍｌ,249,2492,921,浜福鶴銘醸 地酒_浜福鶴生もと灘の生一本純米酒_７２０ｍｌ,13,10282,11
4902263223225,浜福鶴　大吟醸備前雄町　７２０ｍｌ,249,2492,945,浜福鶴銘醸 地酒_浜福鶴備前雄町大吟醸酒_７２０ｍｌ,14,11690,14
4902335014584,モルソンクアーズ　ＺＩＭＡ　　２７５ｍｌ,249,2508,116,ジーマ_２７５ｍｌ_瓶,263,65208,286
4902335014744,ＺＩＭＡ　パンクレモネード　２７５ｍｌ,249,2508,165,ジーマ＜パンクレモネード＞_２７５ｍｌ_瓶,21,3027,21
4902335017172,モルソンクアーズ　ジーマ　缶　３３０ｍｌ,249,2508,606,ジーマ_３３０ｍｌ_缶,43,9180,51
4902335017219,ジーマ　パンクレモネード　缶　３３０ｍｌ,249,2508,605,ジーマ＜パンクレモネード＞_３３０ｍｌ_缶,18,3420,19
4902335050018,コロナ　エキストラビール　３５５ｍｌ瓶,249,2491,211,コロナ_エキストラ_３５５ｍｌ_瓶,1197,366876,1422
4902650002594,白鶴　上撰さけパック　９００ｍｌ,249,2492,59,白鶴酒造 ＮＢ_上撰普通酒_９００ｍｌ_パック,102,73984,98
4902650005335,白鶴　サケパック　まる　９００ｍｌ,249,2492,115,白鶴酒造 ＮＢ_まる普通酒_９００ｍｌ_パック,990,587120,989
4902650013286,白鶴　上撰　生貯蔵酒　ねじ栓　３００ｍｌ,249,2492,257,白鶴酒造 ＮＢ_上撰ねじ栓生貯蔵酒普通酒_３００ｍｌ,380,122049,390
4902650015068,白鶴　吟醸　鶴姫　３００ｍｌ,249,2492,253,白鶴酒造 ＮＢ_特撰鶴姫吟醸酒_３００ｍｌ×１２,12,5129,14
4902650015730,白鶴　サケカップ　まる　２００ｍｌ,249,2492,93,白鶴酒造 ＮＢ_まる普通酒_２００ｍｌ_カップ,2039,279822,2162
4902650017130,白鶴　サケパック　まる　２Ｌ,249,2492,102,白鶴酒造 ＮＢ_まる普通酒_２Ｌ_パック,1006,991292,1025
4902650017147,白鶴　まる　３Ｌ,249,2492,268,白鶴酒造 ＮＢ_まる普通酒_３Ｌ_パック,118,166009,118
4902650017154,白鶴　しぼりたて純米７２０ＭＬ　※終売,249,2492,51,白鶴酒造 ＮＢ_上撰しぼりたての純米生酒純米酒_７２０ｍｌ,15,8450,15
4902650017697,白鶴　特撰　特別純米酒山田錦　７２０ｍｌ,249,2492,25,白鶴酒造 ＮＢ_特撰山田錦特別純米酒_７２０ｍｌ,109,94085,109
4902650022158,白鶴　上選サケカップ　２００ｍｌ,249,2492,972,白鶴酒造 ＮＢ_上撰普通酒_２００ｍｌ_カップ,41,8064,48
4902650022684,白鶴　梅酒原酒　７２０ｍｌ,249,2508,521,白鶴 梅酒原酒_７２０ｍｌ,155,158826,156
4902650024275,白鶴　上撰サケパック　２Ｌ,249,2492,54,白鶴酒造 ＮＢ_上撰普通酒_２Ｌ_パック,540,670132,564
4902650027665,白鶴　特撰　特別純米酒山田錦　１８０ｍｌ,249,2492,314,白鶴酒造 ＮＢ_特撰山田錦特別純米酒_１８０ｍｌ,62,17236,62
4902650029997,白鶴　まるごと搾りゆず酒　７２０ｍｌ,249,2508,304,白鶴 まるごと搾りにごりゆず酒_７２０ｍｌ,103,103824,103
4902650032447,白鶴　大吟醸　７２０ｍｌ,249,2492,91,白鶴酒造 ＮＢ_大吟醸大吟醸酒_７２０ｍｌ,219,211188,219
4902650035363,白鶴　大吟醸　１８０ｍｌ,249,2492,313,白鶴酒造 ＮＢ_大吟醸大吟醸酒_１８０ｍｌ,69,18458,67
4902650041319,白鶴　サケパック　糖質ゼロ　２，０００ｍｌ,249,2492,142,白鶴酒造 ＮＢ_糖質ゼロ普通酒_２Ｌ_パック,72,74850,75
4902650042736,白鶴　純米大吟醸　７２０ｍｌ,249,2492,670,白鶴酒造 ＮＢ_純米大吟醸純米大吟醸酒_７２０ｍｌ,7,8386,7
4902650044280,白鶴　山田錦特別純米原酒　７２０ｍｌ,249,2492,464,白鶴酒造 ＮＢ_特撰原酒山田錦特別純米酒_７２０ｍｌ,14,19044,14
4902650045027,白鶴　米だけのまる純米酒　２Ｌ,249,2492,455,白鶴酒造 ＮＢ_米だけのまる純米酒_２Ｌ_パック,83,91368,85
4902650045690,?,249,2492,18,白鶴酒造 ＮＢ_特撰山田錦ひやおろし本醸造酒_７２０ｍｌ,4,1848,4
4902650047014,白鶴　大吟醸生貯蔵酒　ボトル缶　１８０ｍｌ,249,2492,715,白鶴酒造 ＮＢ_上撰生貯蔵酒大吟醸酒_１８０ｍｌ_缶,12,2896,12
4902650047410,白鶴　まる辛口　パック　２Ｌ,249,2492,466,白鶴酒造 ＮＢ_まる辛口普通酒_２Ｌ_パック,22,20726,22
4903005000180,山本本家　　神聖　大吟醸　１．８Ｌ,249,2492,329,山本本家 地酒_神聖大吟醸酒_１．８Ｌ,2,6000,2
4903005000197,山本本家　神聖　大吟醸　７２０ｍｌ（京都）,249,2492,621,山本本家 地酒_神聖大吟醸酒_７２０ｍｌ,8,11824,8
4903005004201,神聖　特別純米　超辛口「さらなり」　７２０ｍｌ,249,2492,348,神聖　特別純米　超辛口　さらなり　瓶　７２０ｍｌ,8,7600,8
4903005010615,山本本家　　神聖　純米吟醸　１．８Ｌ,249,2492,317,山本本家 地酒_神聖純米吟醸酒_１．８Ｌ,1,1988,1
4903005030774,山本本家　神聖　純米１．８Ｌ,249,2492,349,山本本家 神聖純米酒 ﾋﾞﾝ 1800ml,3,5490,3
4903005033409,神聖　源兵衛さんの原酒７２０ｍｌ,249,2492,242,山本本家 地酒_神聖源兵衛の原酒_７２０ｍｌ,37,34040,37
4903005033447,山本本家　　神聖　源兵衛さんの吟醸生酒　７２０ｍｌ,249,2492,395,山本本家 地酒_神聖生酒吟醸酒_７２０ｍｌ,15,21000,15
4903005033713,山本本家　神聖　たれ口　７２０ＭＬ　※終売,249,2492,626,山本本家 地酒_神聖たれ口_７２０ｍｌ,15,21000,15
4903005114658,山本本家　神聖　純米吟醸　３００ｍｌ,249,2492,336,神聖　純米吟醸　瓶　３００ｍｌ,12,5760,12
4903005308392,山本本家　神聖　純米　３００ｍｌ,249,2492,377,神聖　純米酒　瓶　３００ｍｌ,12,4776,12
4903005335855,山本本家　京の香梅純米吟醸１８０ｍｌ,249,2492,592,山本本家 地酒_京の香梅和紙ラベル純米酒_１８０ｍｌ,47,13680,48
4903457107086,六花酒造　津軽　じょっぱり　本醸造　１８０ｍｌ缶,249,2492,765,六花酒造 地酒_津軽じょっぱり本醸造酒_１８０ｍｌ_缶,17,3322,17
4903563353292,２５°吹上蔵　麦　長期熟成　７２０ｍｌ,249,2505,329,吹上蔵　２５度　乙　麦　長期貯蔵　７２０ｍｌ,3,3294,3
4904046078800,中田食品　南高梅酒　２５０ｍｌ,249,2508,732,中田　南高梅酒　スパーク　２５０ｍｌ,10,3088,10
4904046078824,中田食品　ゆず梅酒　スパーク　２５０ｍｌ,249,2508,733,中田　ゆず梅酒　スパーク　２５０ｍｌ,12,3676,12
4904046078848,中田食品　きよみオレンジ梅酒　スパーク　２５０ｍｌ,249,2508,740,中田　きよみオレンジ梅酒　ＳＰ　２５０ｍｌ,16,5148,16
4904046079180,中田食品　桃姫　とろこく桃たっぷり梅酒　５００ｍｌ,249,2508,544,中田食品 とろこく_桃姫桃たっぷり梅酒_５００ｍｌ,75,65820,75
4904046081398,中田食品　紀州の梅酒　しろ　１８０ｍｌ,249,2508,540,中田　紀州の梅酒　しろ　瓶　１８０ｍｌ,20,6786,21
4904046081404,中田食品　紀州の梅酒　あか　１８０ｍｌ,249,2508,284,中田　紀州の梅酒　赤　瓶　１８０ｍｌ,19,5142,19
4904046081411,中田食品　紀州の梅酒　にごり　１８０ｍｌ,249,2508,543,中田食品 紀州の梅酒_にごり_１８０ｍｌ,23,8004,24
4904046081428,中田食品　紀州の梅酒　蜂蜜　１８０ｍｌ,249,2508,138,中田　蜂蜜梅酒　ローヤルゼリー入　瓶１８０ｍｌ,34,9946,34
4904070005056,日本盛　超特撰純米吟醸　惣花　７２０ｍｌ,249,2492,345,日本盛 ＮＢ_超特撰惣花純米吟醸酒_７２０ｍｌ,2,2607,2
4904070025337,日本盛　晩酌　パック　２Ｌ,249,2492,108,日本盛 ＮＢ_晩酌_２Ｌ_パック,592,492046,617
4904070025351,日本盛　上撰サケパック　２Ｌ,249,2492,303,日本盛 ＮＢ_上撰_２Ｌ_パック,51,60856,54
4904070030157,日本盛　甘口　瓶　３００ｍｌ,249,2492,270,日本盛 ＮＢ_あまくち_３００ｍｌ,256,73293,255
4904070038139,日本盛　上撰サケパック　９００ｍｌ,249,2492,304,日本盛 ＮＢ_上撰_９００ｍｌ_パック,11,8010,11
4904070041955,?,249,2492,105,日本盛 ＮＢ_蔵出し新酒しぼりたて_２Ｌ_パック,7,5748,7
4904070041979,日本盛　大吟醸　パック　９００ｍｌ,249,2492,210,日本盛 ＮＢ_大吟醸酒_９００ｍｌ_パック,74,63680,74
4904070043874,日本盛　超辛口パック　２Ｌ,249,2492,136,日本盛 ＮＢ_超辛口_２Ｌ_パック,2,1719,2
4904070045595,日本盛　サカリカップ　３００ｍｌ,249,2492,77,日本盛 ＮＢ_淡麗辛口_３００ｍｌ_カップ,1227,232470,1283
4904070046172,日本盛　すきっと冷酒パック　２Ｌ,249,2492,87,日本盛 ＮＢ_淡麗辛口すきっと冷酒生貯蔵酒_２Ｌ_パック,178,146984,176
4904070046219,日本盛　あまくち　瓶　７２０ｍｌ,249,2492,205,日本盛 ＮＢ_あまくち_７２０ｍｌ,4,2261,4
4904070047650,日本盛　サカリカップ　生貯蔵酒　３００ｍｌ,249,2492,78,日本盛 ＮＢ_生貯蔵酒_３００ｍｌ_カップ,45,9900,45
4904070050216,日本盛　特別本醸造　山田錦　７２０ｍｌ,249,2492,42,日本盛　特別本醸造　山田錦　瓶　７２０ｍｌ,1,950,1
4904070055433,日本盛　生原酒　ボトル缶　２００ｍｌ,249,2492,211,日本盛 ＮＢ_生原酒本醸造酒_２００ｍｌ_缶,380,105716,410
4904070055440,日本盛　大吟醸　生原酒　ボトル缶　２００ｍｌ,249,2492,420,日本盛 ＮＢ_生原酒大吟醸酒_２００ｍｌ_缶,246,73449,259
4904070059240,日本盛　純米吟醸　生原酒　ボトル缶　２００ｍｌ,249,2492,699,日本盛 ＮＢ_生原酒純米吟醸酒_３００ｍｌ_缶,10,2700,10
4904170571833,桃川　にごり酒カップ２００ｍｌ,249,2492,698,桃川 地酒_にごり酒_３００ｍｌ_カップ,13,2574,13
4904230002628,アサヒ　一番札特選　７２０ｍｌ,249,2505,224,アサヒ 一番札特撰_２５度_乙_７２０ｍｌ,1,980,1
4904230008088,アサヒ　ハイリキレモン　３５０ｍｌ,249,2508,282,アサヒ ハイリキ＜レモン＞_３５０ｍｌ_缶,21,4368,26
4904230010968,アサヒ　本格麦焼酎　不知火　２５°　７２０ｍｌ,249,2505,123,アサヒ 不知火_２５度_乙_麦_７２０ｍｌ_陶器,18,31500,18
4904230013839,ニッカ　シードル　スイート　７２０ｍｌ,249,2495,559,ニッカ　シードル・スイート　瓶　７２０ｍｌ,90,51785,84
4904230013846,ニッカ　シードル・スイート　２００ｍｌ,249,2495,1,ニッカ　シードル・スイート　瓶　２００ｍｌ,196,46909,219
4904230013853,ニッカ　シードル　ドライ　７２０ｍｌ,249,2495,101,ニッカ　シードル・ドライ　瓶　７２０ｍｌ,6,4188,6
4904230013860,ニッカ　シードル・ドライ　２００ｍｌ,249,2495,285,ニッカ　シードル・ドライ　瓶　２００ｍｌ,14,3010,14
4904230022015,アサヒ　Ｓｌａｔ（すらっと）グレープフルーツサワー　３５０ｍｌ,249,2497,55,アサヒ Ｓｌａｔ＜グレープフルーツサワー＞_３５０ｍｌ_缶,4649,592517,5932
4904230022022,アサヒ　Ｓｌａｔ（すらっと）つぶつぶグレープフルーツ　３５０ｍｌケース,249,2497,710,アサヒ Ｓｌａｔ＜グレープフルーツサワー＞_３５０ｍｌ×２４_缶,10,24000,10
4904230022930,アサヒ　Ｓｌａｔ（すらっと）シャルドネサワー　３５０ｍｌ,249,2508,264,アサヒ Ｓｌａｔ＜シャルドネサワー＞_３５０ｍｌ_缶,87,9000,90
4904230023876,アサヒ　Ｓｌａｔ（すらっと）白桃サワー　３５０ｍｌ,249,2497,52,アサヒ Ｓｌａｔ＜白桃サワー＞_３５０ｍｌ_缶,229,27230,273
4904230025092,アサヒ　無添加有機ワイン　赤　７２０ｍｌ,249,2495,152,サントネージュ　無添加有機ワイン　赤　７２０ｍｌ,76,54530,82
4904230025108,アサヒ　無添加有機ワイン　赤甘口　７２０ｍｌ,249,2495,154,サントネージュ　無添加有機ワイン赤甘口　７２０ｍｌ,26,15960,24
4904230025115,アサヒ　無添加有機ワイン　白　７２０ｍｌ,249,2495,153,サントネージュ　無添加有機ワイン白　７２０ｍｌ,24,15926,24
4904230025122,アサヒ　無添加有機ワイン　赤　３００ｍｌ,249,2495,197,サントネージュ　無添加有機ワイン赤　３００ｍｌ,113,37804,109
4904230025139,アサヒ　無添加有機ワイン　赤甘口　３００ｍｌ,249,2495,199,サントネージュ　無添加有機ワイン赤甘口　３００ｍｌ,80,27692,80
4904230025153,アサヒ　無添加有機ワイン　白　３００ｍｌ,249,2495,198,サントネージュ　無添加有機ワイン白　３００ｍｌ,60,20838,60
4904230027577,ブラックニッカクリアブレント　４Ｌペット,249,2494,73,アサヒ ブラックニッカ_クリア_４Ｌ_ペット,16,66056,16
4904230027584,ブラックニッカクリアブレント　２．７Ｌペット,249,2494,65,アサヒ ブラックニッカ_クリア_２．７Ｌ_ペット,274,776634,275
4904230027607,ブラックニッカクリアブレント　１．８Ｌペット,249,2494,28,アサヒ ブラックニッカ_クリア_１．８Ｌ_ペット,307,592910,303
4904230027621,アサヒ　ブラックニッカクリアブレンド　７００ｍｌ,249,2494,64,アサヒ ブラックニッカ_クリア_７００ｍｌ,4047,2806620,4021
4904230027652,アサヒ　むぎ焼酎　かのか２５°４Ｌ,249,2493,158,アサヒ かのか_２５度_混和_麦_４Ｌ_ペット,23,57715,23
4904230027676,アサヒ　むぎ焼酎　かのか２５°２．７Ｌ,249,2493,157,アサヒ かのか_２５度_混和_麦_２．７Ｌ_ペット,11,20218,11
4904230027713,アサヒ　むぎ焼酎　かのか２５°１．８Ｌパック,249,2493,156,アサヒ かのか_２５度_混和_麦_１．８Ｌ_パック,2201,2221318,2201
4904230027799,アサヒ　むぎ焼酎　かのか２５°９００ｍｌパック,249,2493,155,アサヒ かのか_２５度_混和_麦_９００ｍｌ_パック,401,294584,401
4904230027850,アサヒ　かのか　麦２５°２２０ｍｌカップ,249,2493,163,アサヒ かのか_２５度_混和_麦_２２０ｍｌ_カップ,726,161100,776
4904230028123,?,249,2493,0,かのか　米　２５度　甲乙混和　紙パック　１．８Ｌ,2,2076,2
4904230029809,アサヒ　サンタへレナ　アルパカ・カベルネ・メルロー　７５０ｍｌ,249,2495,461,サンタヘレナ　アルパカ　カベルネ/メルロー　750ml,2366,1191629,2398
4904230029816,アサヒ　サンタへレナ　アルパカ・シャルドネ・セミヨン　７５０ｍｌ,249,2495,462,サンタヘレナ　アルパカ　シャルドネ/セミヨン　750ml,1303,645845,1300
4904230029830,アサヒ　ヴィニャ・アルバリクリアンサ　７５０ｍｌ,249,2495,626,ヴィニャ・アルバリ・クリアンサ１１　７５０ｍｌ,6,4788,6
4904230031376,サントネージュ　リラ　赤　３２０ｍｌ,249,2495,597,サントネージュ　リラ　赤　ペット　３２０ｍｌ,280,61445,288
4904230031581,アサヒビール　果実の瞬間贅沢みかんテイスト３５０ｍｌ,249,2508,268,アサヒ 果実の瞬間＜贅沢みかんテイスト＞_３５０ｍｌ_缶,39,7400,50
4904230031642,アサヒ　かのか　焼酎ハイボール　３５０ｍｌ,249,2497,102,アサヒ かのか＜焼酎ハイボール＞_３５０ｍｌ_缶,136,14300,143
4904230032540,アサヒ　Ｓｌａｔ　レモンスカッシュサワー　３５０ｍｌ,249,2497,65,アサヒ Ｓｌａｔ＜レモンスカッシュサワー＞_３５０ｍｌ_缶,204,36600,366
