item_cd_2,item_name_1,itemnm,count,amount,quantity
4904670301176,タカラ　キングウイスキー　凛セレクト　４０００ｍｌ,宝酒造 キングウイスキー凜_セレクト_４Ｌ_ペット,4,12720,4
4904670301206,くらしモア　キングウイスキー凛セレクト　２７００ｍｌ,宝酒造 キングウイスキー凛_セレクト_２．７Ｌ_ペット,25,51948,26
4904670303989,宝　キングブランデーＶＯ　蘭　２７００ｍｌ,宝酒造 キングブランデー蘭_VO_２．７Ｌ_ペット,1,2078,1
4904670350068,タカラ　紀州みなべ南高梅梅酒３００ｍｌ,宝酒造 紀州みなべ南高梅酒_３００ｍｌ,27,9184,28
4904670350594,タカラ　南高梅のおいしい梅酒５００ｍｌ,宝酒造 南高梅のおいしい梅酒_５００ｍｌ_パウチ,43,14534,43
4904670360142,塔牌紹興酒　花彫　６００ｍｌ,宝酒造 紹興酒_塔牌花彫陳五年_６００ｍｌ,11,9778,11
4904670374347,塔牌紹興酒　花彫　３６０ｍｌ,宝酒造 紹興酒_塔牌花彫陳五年_３６０ｍｌ,9,4482,9
4904670450942,タカラ　缶チューハイレモン　２５０ｍｌ,宝酒造 ＣＡＮチューハイ＜レモン＞_２５０ｍｌ_缶,233,41985,311
4904670451710,タカラ　缶チューハイレモンＰ５００ｍｌ,宝酒造 ＣＡＮチューハイ＜レモン＞_５００ｍｌ_ペット,232,73248,336
4904670451741,タカラ　宝焼酎の烏龍割り　３３５ｍｌ,宝酒造 宝焼酎の烏龍割り_３３５ｍｌ_缶,6,1068,6
4904670455534,タカラ　缶チューハイレモン　３５０ｍｌ,宝酒造 ＣＡＮチューハイ＜レモン＞_３５０ｍｌ_缶,170,45540,271
4904670463690,タカラ　焼酎ハイボールレモン５００ｍｌ,宝酒造 焼酎ハイボール＜レモン＞_５００ｍｌ_缶,834,171772,1289
4904670464543,タカラ　焼酎ハイボールレモン３５０ｍｌ,宝酒造 焼酎ハイボール＜レモン＞_３５０ｍｌ_缶,1316,268790,2863
4904670464642,タカラ　焼酎ハイボールドライ３５０ｍｌ,宝酒造 焼酎ハイボール＜ドライ＞_３５０ｍｌ_缶,859,167386,1779
4904670464680,タカラ　焼酎ハイボールドライ５００ｍｌ,宝酒造 焼酎ハイボール＜ドライ＞_５００ｍｌ_缶,741,150554,1129
4904670465168,タカラ　焼酎ＨＢシークァサー３５０ｍｌ,宝酒造 焼酎ハイボール＜シークァーサー＞_３５０ｍｌ_缶,659,86185,913
4904670465953,タカラ　焼酎ハイボールシークァーサ５００ｍｌ,宝酒造 焼酎ハイボール＜シークァーサ＞_５００ｍｌ_缶,248,42000,313
4904670466035,タカラ　焼酎ハイボールライム３５０ｍｌ,宝酒造 焼酎ハイボール＜ライム＞_３５０ｍｌ_缶,196,24219,256
4904670468060,タカラ　焼酎ハイボールＧＦ　３５０ｍｌ,宝酒造 焼酎ハイボール＜グレープフルーツ＞_３５０ｍｌ_缶,428,53732,571
4904670468084,タカラ　焼酎ハイボールＧＦ　５００ｍｌ,宝酒造 焼酎ハイボール＜グレープフルーツ＞_５００ｍｌ_缶,242,37559,279
4904670469289,タカラ　焼酎ハイボール　徳島産すだち割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜徳島産すだち割り＞_３５０ｍｌ_缶,8,1078,11
4904670469593,タカラ　焼酎ハイボールライム５００ｍｌ,宝酒造 焼酎ハイボール＜ライム＞_５００ｍｌ_缶,92,15017,113
4904670469715,タカラ　ｃａｎチューハイ　グレープフルーツ　復刻デザイン缶　３５０ｍｌ,宝酒造 ＣＡＮチューハイ＜グレープフルーツ＞_３５０ｍｌ_缶,17,3024,18
4904670471596,タカラ　直搾り地中海ＧＦ　３５０ｍｌ,宝酒造 直搾り＜グレープフルーツ＞_３５０ｍｌ_缶,33,5880,60
4904670473545,タカラ　焼酎ハイボール　ジンジャー割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜ジンジャー＞_３５０ｍｌ_缶,353,39301,414
4904670473606,タカラ　焼酎ハイボール　徳島産すだち割り　５００ｍｌ,宝酒造 焼酎ハイボール＜徳島産すだち割り＞_５００ｍｌ_缶,1,138,1
4904670475976,タカラ　焼酎ハイボールブドウ３５０ｍｌ,宝酒造 焼酎ハイボール＜ブドウ割り＞_３５０ｍｌ_缶,273,31242,330
4904670477291,タカラ　すりおろしマンゴー　３３５ｍｌ,宝酒造 ＣＡＮチューハイ＜すりおろしマンゴー＞_３３５ｍｌ_缶,71,8036,82
4904670477550,タカラ　焼酎ハイボールラムネ５００ｍｌ,宝酒造 焼酎ハイボール＜ラムネ割り＞_５００ｍｌ_缶,178,27022,202
4904670477659,タカラ　すりおろしピーチ　３３５ｍｌ,宝酒造 ＣＡＮチューハイ＜すりおろしピーチ＞_３３５ｍｌ_缶,45,4802,49
4904670478014,タカラ　缶チューハイドライ　３５０ｍｌ,宝酒造 ＣＡＮチューハイ＜ドライ＞_３５０ｍｌ_缶,48,12096,72
4904670478120,タカラ　焼酎ハイボールラムネ３５０ｍｌ,宝酒造 焼酎ハイボール＜ラムネ割り＞_３５０ｍｌ_缶,470,53730,570
4904670478793,タカラ　焼酎ハイボール　強烈サイダー割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜強烈サイダー割り＞_３５０ｍｌ_缶,9,1176,12
4904670479066,タカラ　焼酎の濃い茶割り　３３５ｍｌ,宝酒造 宝焼酎の濃いお茶割り_３３５ｍｌ_缶,46,19710,146
4904670479103,タカラ　焼酎ＨＢ梅干割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜梅干割り＞_３５０ｍｌ_缶,282,39266,415
4904670480383,タカラ　焼酎ハイボール　強烈塩レモンサイダー割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜強烈塩レモンサイダー割り＞_３５０ｍｌ_缶,815,96472,1022
4904670480406,タカラ　焼酎ハイボール強烈塩レモンサイダー割り　５００ｍｌ,宝酒造 焼酎ハイボール＜強烈塩レモンサイダー割り＞_５００ｍｌ_缶,333,58042,435
4904670480680,タカラ　樽が香る焼酎ハイボール　プレーン　３５０ｍｌ,宝酒造 樽熟成焼酎ハイボール＜プレーン＞_３５０ｍｌ_缶,138,19033,167
4904670480703,タカラ　樽が香る焼酎ハイボール　レモン　３５０ｍｌ,宝酒造 樽熟成焼酎ハイボール＜レモン＞_３５０ｍｌ_缶,182,23207,202
4904670481038,タカラ　寶ＣＲＡＦＴ　京都ゆず　３３０ｍｌ,宝酒造 寶ＣＲＡＦＴ＜京都ゆず＞_３３０ｍｌ_瓶,55,15544,58
4904670481106,タカラ　樽が香る焼酎ハイボール　濃いめ　３５０ｍｌ,宝酒造 樽熟成焼酎ハイボール濃いめ＜プレーン＞_３５０ｍｌ_缶,142,18051,157
4904670481205,タカラ　樽熟成焼酎ハイボール　プレーン　５００ｍｌ,宝酒造 樽熟成焼酎ハイボール＜プレーン＞_５００ｍｌ_缶,2,356,2
4904670481236,タカラ　樽熟成焼酎ハイボール　レモン　５００ｍｌ,宝酒造 樽熟成焼酎ハイボール＜レモン＞_５００ｍｌ_缶,3,534,3
4904670481311,タカラ　寶極上レモンサワー　瀬戸内レモン　３５０ｍｌ,宝酒造 極上レモンサワー＜瀬戸内レモン＞_３５０ｍｌ_缶,400,65152,509
4904670481403,タカラ　寶極上レモンサワー　丸おろし　３５０ｍｌ,宝酒造 極上レモンサワー＜丸おろしレモン＞_３５０ｍｌ_缶,453,85840,580
4904670481540,タカラ　寶極上レモンサワー　漬け込み塩レモン　３５０ｍｌ,宝酒造 極上レモンサワー＜つけ込み塩レモン＞_３５０ｍｌ_缶,276,40960,320
4904670481809,タカラ　寶極上レモンサワー　熟成つけ込みレモン　３５０ｍｌ,宝酒造 極上レモンサワー＜熟成つけ込みレモン＞_３５０ｍｌ_缶,92,14060,95
4904670481878,タカラ　寶ＣＲＡＦＴ　京都うめ　３３０ｍｌ,宝酒造 寶ＣＲＡＦＴ＜京都うめ＞_３３０ｍｌ_瓶,20,6164,23
4904670481991,タカラ　寶極上レモンサワー　しょうがレモン　３５０ｍｌ,宝酒造 極上レモンサワー＜しょうがレモン＞_３５０ｍｌ_缶,55,8320,65
4904670482066,宝酒造　くらしモア　チュ・ハイレモン　３５０ｍｌ,宝酒造 くらしモアチューハイ＜レモン＞_３５０ｍｌ_缶,210,22264,253
4904670482097,宝酒造　くらしモア　チュ・ハイグレープフルーツ　３５０ｍｌ,宝酒造 くらしモアチューハイ＜グレープフルーツ＞_３５０ｍｌ_缶,172,20240,230
4904670482127,宝酒造　くらしモア　チュ・ハイうめ　３５０ｍｌ,宝酒造 くらしモアチューハイ＜ウメ＞_３５０ｍｌ_缶,347,38720,440
4904670482462,タカラ　寶極上レモンサワー　早摘みグリーンレモン　３５０ｍｌ,宝酒造 極上レモンサワー＜早摘みグリーンレモン＞_３５０ｍｌ_缶,102,15488,121
4904670482721,タカラ　寶極上レモンサワー　芳醇スパイスレモン　３５０ｍｌ,宝酒造 極上レモンサワー＜芳醇スパイスレモン＞_３５０ｍｌ_缶,31,4588,31
4904670483155,タカラ　ｃａｎチューハイ　プラム　復刻デザイン缶　３５０ｍｌ,宝酒造 ｃａｎチューハイ＜プラム＞_復刻デザイン_３５０ｍｌ_缶,7,1512,9
4904670483322,宝酒造　くらしモア　チュ・ハイレモン　５００ｍｌ,宝酒造 くらしモアチューハイ＜レモン＞_５００ｍｌ_缶,175,33630,285
4904670483353,宝酒造　くらしモア　チュ・ハイグレープフルーツ　５００ｍｌ,宝酒造 くらしモアチューハイ＜グレープフルーツ＞_５００ｍｌ_缶,166,27258,231
4904670483681,宝酒造　京都産抹茶のお酒　京都宇治抹茶　７２０ｍｌ,宝酒造 京都宇治抹茶_７２０ｍｌ,1,1280,1
4904670486057,タカラ　焼酎ハイボール　大衆酒場の赤しそ割り　３５０ｍｌ,宝酒造 焼酎ハイボール＜大衆酒場の赤しそ割り＞_３５０ｍｌ_缶,452,50215,520
4904670486095,タカラ　寶極上レモンサワー　黄金マイヤーレモネード　３５０ｍｌ,宝酒造 極上レモンサワー＜黄金マイヤーレモネード＞_３５０ｍｌ_缶,75,12284,83
4904670486118,タカラ　焼酎ハイボール　大衆酒場の赤しそ割り　５００ｍｌ,宝酒造 焼酎ハイボール＜大衆酒場の赤しそ割り＞_５００ｍｌ_缶,113,19408,144
4904670486262,タカラ　寶ＣＲＡＦＴ　京都宇治抹茶　３３０ｍｌ,宝酒造 寶ＣＲＡＦＴ＜京都宇治抹茶＞_３３０ｍｌ_瓶,77,21440,80
4905846111261,チョ・ヤ　紀州　７２０ｍｌ,チョーヤ 梅酒_紀州_７２０ｍｌ,1,1080,1
4905846111360,チョーヤ　Ｔｈｅ　ＣＨＯＹＡ　ウメッシュ　２５０ｍｌ,チョーヤ梅酒 ウメッシュプレーンソーダ_２５０ｍｌ_缶,170,39780,221
4905846112077,チョーヤ　さらりとした梅酒　１０００ｍｌ,チョーヤ さらりとした_梅酒_１Ｌ_パック,65,48048,66
4905846112114,チョーヤ　さらりとした梅酒　１８００ｍｌ,チョーヤ さらりとした_梅酒_１．８Ｌ_パック,16,22368,16
4905846112305,チョ・ヤ　さらりとした梅酒　１６０ｍｌ,チョーヤ梅酒 さらりとした梅酒梅の実入り_１６０ｍｌ_瓶,26,5373,27
4905846112718,チョ・ヤ　さらりとした梅酒ＳＰ２５０ｍｌ,チョーヤ梅酒 さらりとした梅酒スパークリング_２５０ｍｌ_缶,300,48128,376
4905846117065,チョーヤ　ゆずッシュ　２５０ｍｌ,チョーヤ梅酒 ゆずッシュ_２５０ｍｌ_缶,325,56192,414
4905846117072,チョーヤ　さらりとしたゆず酒　１０００ｍｌ,チョーヤ さらりとした_ゆず酒_１Ｌ_パック,8,5584,8
4905846117461,チョーヤさらりとした梅酒糖質４０％オフ　１０００ｍｌ,チョーヤ さらりとした_梅酒糖質４０％オフ_１Ｌ_パック,7,5523,7
4905846117478,チョ・ヤ　本格梅酒　シングルイヤー　７２０ｍｌ,チョーヤ ＴｈｅＣＨＯＹＡ_ＳＩＮＧＬＥＹＥＡＲ_７２０ｍｌ,29,26042,29
4905846117485,チョ・ヤ　本格梅酒　三年熟成古酒　７２０ｍｌ,チョーヤ ＴｈｅＣＨＯＹＡ_ＡＧＥＤ３ＹＥＡＲＳ_７２０ｍｌ,2,5000,2
4905846117492,チョ・ヤ　紀州パック　１０００ｍｌ,チョーヤ 梅酒_紀州_１Ｌ,20,20416,21
4905846117812,チョ・ヤ　本格梅酒　シングルイヤー　２００ｍｌ,チョーヤ １年熟成_２００ｍｌ,3,894,3
4905846117966,チョ・ヤ梅酒　ＴｈｅＣＨＯＹＡ　１年　至極の梅　６５０ｍｌ,チョーヤ ＴｈｅＣＨＯＹＡ_ＳＩＮＧＬＥＹＥＡＲ至極の梅_６５０ｍｌ,20,19960,20
4905846119731,チョ・ヤ　うめほのり　１０００ｍｌ,チョーヤ うめほのり_１Ｌ_パック,37,18924,38
4905846210049,チョーヤ　機能性酔わないウメッシュ　３５０ｍｌ,チョーヤ梅酒 酔わないウメッシュ_３５０ｍｌ_缶,43,5901,47
4905846216058,チョーヤ　酔わないウメッシュ　３５０ｍｌ,チョーヤ梅酒 酔わないウメッシュ_３５０ｍｌ_缶,892,124849,1150
4905846216102,チョーヤ　酔わないゆずッシュ　３５０ｍｌ,チョーヤ梅酒 酔わないゆずッシュ_３５０ｍｌ_缶,659,87960,812
4905991037423,小正醸造　赤猿　芋　２５度　９００ｍｌ,小正醸造 赤猿_２５度_乙_芋_９００ｍｌ,1,920,1
4906251551574,アルプス　無添加信州コンコード７２０ｍｌ,信州コンコード　無添加ワイン　７２０ｍｌ,21,19756,22
4906251552458,アルプス　無添加信州　甘口赤　７２０ｍｌ,ｱﾙﾌﾟｽ 無添加コンコード甘口赤 720ml,17,15266,17
4906251552465,アルプス　無添加信州Ｃ甘口赤　３００ｍｌ,アルプス　無添加信州コンコード甘口赤瓶　３００ｍｌ,8,4224,8
4906251552533,あずさワイン　無添加マスカット　白７２０ｍｌ,あずさワイン　無添加マスカット　７２０ｍｌ,3,2152,4
4906251552861,アルプス　有機あずさワイン赤　７２０ｍｌ,アルプス　有機あずさワイン　７２０ｍｌ,1,760,1
4906251553455,アルプスあずさワインプレミアム　７２０ｍｌ,アルプス　あずさワインプレミアム　赤　７２０ｍｌ,6,3888,6
4906251554940,アルプス　無添加信州巨峰　７２０ｍｌ,アルプス　無添加　信州巨峰　赤　７２０ｍｌ,6,7560,7
4906251555213,アルプス　長野の恵み　赤　７２０ｍｌ,アルプス　長野の恵み　赤Ｊ　７２０ｍｌ,1,1190,1
4906251555411,アルプスあずさワインブラック甘口　７２０ｍｌ,アルプス　あずさブラック　７２０ｍｌ,5,3290,5
4906666100169,三和酒類　いいちこ１２度カップ２００ｍｌ,三和酒類 いいちこ_１２度_乙_麦_２００ｍｌ_カップ,46,12284,83
4906666100183,三和酒類　いいちこ２５度カップ２００ｍｌ,三和酒類 いいちこ_２５度_乙_麦_２００ｍｌ_カップ,23,5700,25
4906666100299,三和酒類　２０度　いいちこ長期熟成貯蔵７２０ｍｌ,三和酒類 いいちこ長期熟成貯蔵酒_２０度_乙_麦_７２０ｍｌ,1,1100,1
4906666100558,三和酒類　いいちこ２５度パック　９００ｍｌ,三和酒類 いいちこ_２５度_乙_麦_９００ｍｌ_パック,35,29330,35
4906666111110,三和酒類　いいちこ　２５度　瓶１８００ｍｌ,三和酒類 いいちこ_２５度_乙_麦_１．８Ｌ,5,8000,5
4906666111127,三和酒類　いいちこ２５度パック１８００ｍｌ,三和酒類 いいちこ_２５度_乙_麦_１．８Ｌ_パック,301,435448,316
4906666111318,三和酒類　いいちこ　２５度　瓶９００ｍｌ,三和酒類 いいちこ_２５度_乙_麦_９００ｍｌ,15,12585,15
4906666112124,三和酒類　いいちこ２０度パック１８００ｍｌ,三和酒類 いいちこ_２０度_乙_麦_１．８Ｌ_パック,85,122820,89
4906666112315,三和酒類　いいちこ　２０度　瓶９００ｍｌ,三和酒類 いいちこ_２０度_乙_麦_９００ｍｌ,12,9468,12
4906666112322,三和酒類　いいちこ２０度パック　９００ｍｌ,三和酒類 いいちこ_２０度_乙_麦_９００ｍｌ_パック,64,52074,66
4906666112841,三和酒類　いいちこ２０度カップ２００ｍｌ,三和酒類 いいちこ_２０度_乙_麦_２００ｍｌ_カップ,69,17472,84
4906666121416,三和酒類　いいちこシルエット　７２０ｍｌ,三和酒類 いいちこシルエット_２５度_乙_麦_７２０ｍｌ,16,17493,17
4906666142435,三和酒類　いいちこ民陶くろびん７２０ｍｌ,三和酒類 いいちこ民陶くろびん_２５度_乙_麦_７２０ｍｌ,1,1740,1
4906666181113,三和酒類　いいちこ日田全麹　１８００ｍｌ,三和酒類 いいちこ日田全麹_２５度_乙_麦_１．８Ｌ,1,1720,1
4906666181311,三和酒類　いいちこ日田全麹　９００ｍｌ,三和酒類 いいちこ日田全麹_２５度_乙_麦_９００ｍｌ,1,639,1
4906666181410,三和酒類　特選いいちこ日田全麹７２０ｍｌ,三和酒類 いいちこ特選日田全麹_２５度_乙_麦_７２０ｍｌ,1,1000,1
4906666183414,三和酒類　いいちこフラスコＢ　７２０ｍｌ,三和酒類 いいちこフラスコボトル_３０度_乙_麦_７２０ｍｌ,2,5140,2
4906666221413,三和酒類　いいちこ　スペシャル　３０度　７２０ｍｌ,三和酒類 いいちこスペシャル_３０度_乙_麦_７２０ｍｌ,3,6840,3
4907005004537,玉乃光　純米大吟醸酒鵬　７２０ｍｌ,玉乃光酒造 地酒_酒鵬純米大吟醸酒_７２０ｍｌ,5,5120,4
4907005321177,玉乃光　純米吟醸酒魂　７２０ｍｌ,玉乃光酒造 地酒_酒魂純米吟醸酒_７２０ｍｌ,5,4900,5
4907054002447,日新酒類　すだち酎２０度　７２０ｍｌ,日新酒類 すだち酎_２０度甲_７２０ｍｌ,14,11172,14
4908075901375,シャトー　アレグレ　７５０ｍｌ,ベルーナ　シャトーアレグレ２００６　７５０ｍｌ,3,898,1
49123814,アサヒ　ブラックニッカＣＢ　１８０ｍｌ,アサヒ ブラックニッカ_クリアブレンド_１８０ｍｌ,31,9372,33
4920157070175,高の井酒造　越の初梅越後魚沼特別純米７２０ｍｌ,高の井酒造 地酒_越の初梅特別_７２０ｍｌ,5,4370,5
4920157070182,高の井酒造　越の初梅越後魚沼寒仕込み辛口　７２０ｍｌ,高の井酒造 地酒_越の初梅_７２０ｍｌ,2,1716,2
4920157315924,高の井酒造　越の初梅魚沼１００　７２０ｍｌ,高の井酒造 地酒_越の初梅純米吟醸酒_７２０ｍｌ,5,5705,5
4920321007242,ヘリオス　くら　２５度　７２０ｍｌ,ヘリオス酒造 古酒くら_２５度_乙_７２０ｍｌ,3,3087,3
4920404731330,近江酒造　近江龍門　特別純米酒　７２０ｍｌ,近江酒造 地酒_近江龍門特別純米酒_７２０ｍｌ,5,5900,5
4920404731552,近江酒造　近江ねこ正宗　純米吟醸　しろねこ　３００ｍｌ,近江ねこ正宗　純米吟醸ＳＨＩＲＯ,1,680,1
4920404731569,近江酒造　近江ねこ正宗　純米　はちわれ　３００ｍｌ,近江ねこ正宗　純米　ハチワレ,1,650,1
49294415,菊正宗　キクマサピン　１８０ｍｌ,菊正宗 ＮＢ_ピン_１８０ｍｌ_パック,115,24590,209
4930232025020,長島研究醸　さつま島美人　芋　２５度　９００ｍｌ,長島研醸 さつま島美人_２５度_乙_芋_９００ｍｌ,5,4620,5
4930232025389,長島研醸　だんだん　芋　２５度９００ｍｌ,長島研醸 だんだん_２５度_乙_芋_９００ｍｌ,1,924,1
4930391130320,菊水　辛口　７２０ｍｌ,菊水酒造 地酒_菊水の辛口本醸造酒_７２０ｍｌ,2,1599,2
4930391130337,菊水　辛口　３００ｍｌ,菊水酒造 地酒_菊水の辛口本醸造酒_３００ｍｌ,18,6494,20
4930391140121,菊水　ふなぐち一番しぼり　２００ｍｌ,菊水酒造 地酒_ふなぐち菊水一番しぼり本醸造酒_２００ｍｌ_缶,35,12428,47
4930391140701,菊水酒造　ふなぐち　菊水一番しぼりＳＰ　１５００ｍｌ,菊水酒造 地酒_ふなぐち菊水一番しぼり本醸造酒_１．５Ｌ_パウチ,15,29621,15
4930391140817,菊水酒造　ふなぐち菊水一番しぼりボトル缶　５００ｍｌ,菊水酒造 清酒_ふなぐち菊水一番しぼり_５００ｍｌ_缶,14,10428,16
4930867101045,指宿酒造　赤利右衛門　芋２５度９００ｍｌ,指宿酒造 赤利右衛門_２５度_乙_芋_９００ｍｌ,9,7908,9
49312133,賀茂鶴　ゴールド賀茂鶴大吟醸１８０ｍｌ,賀茂鶴酒造 地酒_特製ゴールド賀茂鶴大吟醸酒_１．８Ｌ,9,4335,9
4931348101288,岩川醸造　紅芋仕込　薩摩邑　２５度　９００ｍｌ,岩川醸造 紅芋薩摩邑_２５度_乙_９００ｍｌ,3,2994,3
4931348212960,岩川醸造　さつま黒八　芋　２５度　１８００ｍｌ,岩川醸造 さつま黒八_２５度_乙_芋_１．８Ｌ_パック,10,13480,10
4931348451222,岩川醸造　薩摩邑　芋　２５度　７２０ｍｌ,岩川醸造 薩摩邑_２５度_乙_芋_７２０ｍｌ,4,3392,4
4932236132216,賀茂鶴　寒造り純米酒　７２０ｍｌ,賀茂鶴酒造 地酒_寒造り純米酒純米酒_７２０ｍｌ,5,4020,5
4932236170300,賀茂鶴　氷温蔵生囲い　７２０ｍｌ,賀茂鶴酒造 地酒_冷温囲い蔵生_７２０ｍｌ,3,2410,3
4932236171505,賀茂鶴　氷点貯蔵生囲い生貯蔵３００ｍｌ,賀茂鶴酒造 地酒_氷点貯蔵生囲い_３００ｍｌ,11,3936,12
49337037,チョ・ヤ　ピオ　５０ｍｌ,チョーヤ ピオ_５０ｍｌ,28,3234,33
4934317002074,西酒造　薩摩宝山　芋　２５度１８００ｍｌ,西酒造 薩摩宝山_２５度_乙_芋_１．８Ｌ,2,3620,2
4934317002081,西酒造　薩摩宝山　芋　２５度７２０ｍｌ,西酒造 薩摩宝山_２５度_乙_芋_７２０ｍｌ,1,1048,1
4934317002128,西酒造　富乃宝山　７２０ｍｌ,西酒造 富乃宝山_２５度_乙_芋_７２０ｍｌ,6,11880,6
4934317002401,西酒造　紅薩摩宝山　７２０ｍｌ,西酒造 紅薩摩宝山_２５度_乙_芋_７２０ｍｌ,2,2478,2
4934317002920,西酒造　薩摩宝山芋黒麹２５度　９００ｍｌ,西酒造 薩摩宝山黒麹仕_２５度_乙_芋_９００ｍｌ,1,950,1
4934391000058,矢尾酒造　鈴正宗　吟の鈴　１８００ｍｌ,矢尾酒造 地酒_鈴正宗吟の鈴生貯蔵吟醸酒_１．８Ｌ,2,4120,2
4934391000393,矢尾酒造　鈴正宗　吟醸生貯　３００ｍｌ,矢尾酒造 地酒_鈴正宗吟の鈴生貯蔵吟醸酒_３００ｍｌ,4,1720,4
4935919050913,稲葉　カサーレヴェッキオ　モンテプルチアーノダブルッツオ　７５０ｍｌ,カサーレ　ヴェッキオ　アカ　７５０ｍｌ,2,3760,2
4935919071758,稲葉　オノロ　ベラ　７５０ｍｌ,ボデガス　アテカ　オノロ・ベラ　７５０ｍｌ,1,2960,2
4936446001089,旭酒造　獺祭　純米大吟醸磨き三割九分　７２０ｍｌ,旭酒造 地酒_獺祭磨き三割九分純米大吟醸酒_７２０ｍｌ,1,3980,1
4936446060185,旭酒造　獺祭　純米大吟醸磨き三割九分　７２０ｍｌ,旭酒造 地酒_獺祭磨き三割九分純米大吟醸酒_７２０ｍｌ,11,43004,12
4936455311247,喜多酒造　喜楽長　うちのみ純米吟醸　７２０ｍｌ,,3,3810,3
4936455311261,喜多酒造　喜楽長　純米　美味　７２０ｍｌ,喜多酒造 地酒_喜楽長美味純米酒_７２０ｍｌ,12,11564,12
4936455313326,喜多酒造　喜楽長　旨口　７２０ｍｌ,喜多酒造 地酒_喜楽長旨口_７２０ｍｌ,3,2482,3
4936455313333,喜多酒造　喜楽長吟醸酒　７２０ｍｌ,喜多酒造 地酒_喜楽長吟醸酒_７２０ｍｌ,6,6630,6
4936455511012,喜多酒造　喜楽長　特別純米　３００ｍｌ,,7,4500,10
4936455523824,喜多酒造　喜楽長　吟醸　氷温囲い　３００ｍｌ,喜多酒造 地酒_喜楽長氷温囲い吟醸酒_３００ｍｌ,2,796,2
4936790521851,富永　ウイスキー甲州韮崎オリジナル　７００ｍｌ,富永貿易 甲州韮崎_オリジナル_７００ｍｌ,8,6384,8
4936790523855,富永貿易　素滴しぼり　白ぶどう　３５０ｍｌ,富永貿易 素滴しぼり果汁１００％チューハイ＜白ぶどう＞_３５０ｍｌ_缶,9,1332,9
4936790523909,富永貿易　素滴しぼり　ピンクグレープフルーツ　３５０ｍｌ,富永貿易 素滴しぼり果汁１００％チューハイ＜ピンクグレープフルーツ＞_３５０ｍｌ_缶,38,7560,45
4936790524005,富永　ウイスキー甲州韮崎オリジナル　４０００ｍｌ,富永貿易 甲州韮崎_オリジナル_４Ｌ_ペット,1,3480,1
4936790526559,富永　ウイスキー甲州韮崎ピュアモルト　７００ｍｌ,富永貿易 甲州韮崎_ピュアモルト_７００ｍｌ,7,12460,7
4938025401570,美冨久酒造　美冨久　純米吟醸　３００ｍｌ,,8,4000,8
4938025417298,美冨久酒造　近江米で造ったひとしずく　３００ｍｌ,美冨久酒造 地酒_近江米で造ったひとしずく本醸造酒,2,796,2
4939222122213,町田酒造　里の曙瑞祥黒糖　１８００ｍｌ,町田酒造 里の曙・瑞祥_２５度_乙_黒糖_１．８Ｌ,4,7520,4
4939222523010,町田酒造　里の曙黒糖２５度　９００ｍｌ,町田酒造 里の曙・三年貯蔵_２５度_乙_黒糖_９００ｍｌ,3,4800,4
4939313002653,萬世酒造　麦炎　熟成麦焼酎　２５度　７２０ｍｌ,萬世酒造 熟成焼酎麦炎_２５度_乙_麦_７２０ｍｌ,1,880,1
4939662001161,光武酒造　舞ここちブルーボトル７２０ｍｌ,光武酒造場 舞ここちブルーボトル_２５度_乙_麦_７２０ｍｌ,6,5706,6
4939662001178,光武酒造　魔界への誘い　いも　１８００ｍｌ,光武酒造場 黒麹芋焼酎魔界への誘い_２５度_乙_１．８Ｌ,4,7520,4
4939662001185,光武酒造　魔界への誘い　いも　７２０ｍｌ,光武酒造場 黒麹芋焼酎魔界への誘い_２５度_乙_７２０ｍｌ,3,2940,3
4939662009082,光武酒造場　デビルマン　魔界への誘い　いも　９００ｍｌ,光武酒造場 デビルマン魔界への誘い_２５度_乙_芋_９００ｍｌ,2,3080,2
4940015924723,ボノス　カベルネソーヴィニヨン　３０００ｍｌ,ボノス　カベルネソーヴィニヨン　赤　ＢＩＢ　３Ｌ,17,28440,18
4940015924747,ボノス　ソーヴィニヨンブラン　３０００ｍｌ,ボノス　ソーヴィニヨン　ブラン　白　ＢＩＢ　３Ｌ,2,3160,2
49403770,大関　ワンカップミニ　１００ｍｌ,大関 ＮＢ_ワンカップ大関エキストラ_１００ｍｌ_カップ,209,24810,262
4940379250469,日当山醸造　千秀　芋　２５度　７２０ｍｌ,日當山醸造 千秀_２５度_乙_芋_７２０ｍｌ,1,1380,1
4941221014390,レモンビール　３５０ｍｌ,日本ビール レモンビール_３５０ｍｌ_缶,59,25920,90
4941221017513,有機農法ビール　ミレー缶　３５０ｍｌ,日本ビール 有機農法ビール_３５０ｍｌ_缶,16,6232,19
4941221033612,白濁　３３０ｍｌ,白濁_３３０ｍｌ_缶,11,3216,12
4941221033636,日本ビール　赤濁　３５０ｍｌ,日本ビール 赤濁_３５０ｍｌ_缶,14,5576,17
4941301250908,三岳酒造　三岳芋２５度　９００ｍｌ,三岳酒造 三岳_２５度_乙_芋_９００ｍｌ,10,13800,10
